WT_1	WT_2	KO_1	KO_2
S1pr2	746	716	821	694
S1pr3	1477	1446	1638	1363
S1pr4	3	4	3	4
S1pr5	0	0	0	0
Saa1	1	0	2	2
Saa2	1	1	1	0
Saa3	1044	975	3068	1957
Saa4	0	0	0	1
Saal1	329	320	413	328
Sac3d1	198	242	281	238
Sacm1l	1945	1993	2148	2003
Sacs	56.94	47	74	51.69
Sae1	1740	1813	2217	1860
Safb	2068.8	2033.47	2407.37	2160.5
Safb2	1445.2	1373.53	1559.63	1331.5
Sag	5	4	5	3
Sall1	2	1	1	1
Sall2	468	420	481	431
Sall3	3	1	1	1
Sall4	0	0	0	0
Samd1	510	552	637	476
Samd10	6	5	8	7
Samd11	1.16	1.2	10.65	1.19
Samd12	0	3	0	3
Samd14	191	228	272	243
Samd15	2	2	3	1
Samd3	0	0	0	0
Samd4	928	765	891	851
Samd4b	1538	1377	1598	1496
Samd5	67	64	71	78
Samd7	0	0	0	0
Samd8	1138	983	1288	1224
Samd9l	352	374	479	434
Samhd1	3125	3180	3094	2986
Samm50	1375	1370	1601	1298
Samsn1	7	5	21	17
Samt1	0	0	0	0
Samt2	0	0	0	0
Samt3	0	0	0	0
Samt4	0	0	0	0
Sap130	985	823	966	877
Sap18	266.51	281.67	319.56	270.31
Sap25	0	10.34	21.33	0
Sap30	124	132	179	168
Sap30bp	501	549	644	558
Sap30l	453	487	514	480
Sapcd1	1	0	0	0
Sapcd2	66	74	100	91
Sar1a	5578	5654	6461	5696
Sar1b	1198	1246	1453	1195
Saraf	4883	4879	5308	4571
Sardh	1008	986	1194	1026
Sarm1	22	28	44	14
Sarnp	966	1067	1215	1007
Sars	2981	3066	3799	3239
Sars2	114	103	134	97
Sart1	1363.21	1409.51	1675.94	1401.7
Sart3	810	772	929	766
Sash1	5476	4954	5958	5340
Sash3	5	8	11	14
Sass6	198.76	218.12	212.11	216.85
Sat1	1029	1069	1422	1213
Sat2	74	81	99	60
Satb1	79	73	72	55
Satb2	139	118	120	125
Satl1	0	0	0	0
Sav1	5143	5167	5536	4964
Saxo1	0	0	0	0
Saxo1os	0	0	0	0
Saxo2	10	10	8	20
Saysd1	150	202	242	218
Sbds	787	784	913	841
Sbf1	1767	1750	2042	1735
Sbf2	1337	1199	1392	1298
Sbk1	338	323	344	316
Sbk2	2	3	0	4
Sbk3	2	0	6	4
Sbno1	2319	2157	2496	2221
Sbno2	1780	1609	2280	1934
Sbp	0	0	0	0
Sbpl	0	0	0	0
Sbsn	276	338	296	250
Sbspon	6	5	6	3
Sc5d	2178	2066	2003	1899
Scaf1	1914	1803	2072	1856
Scaf11	2912	2732	3033	2787
Scaf4	866	830	934	861
Scaf8	1397	1375	1453	1298
Scai	368	304	357	288
Scamp1	569	604	720	666
Scamp2	642	661	796	734
Scamp3	1094.24	1142.96	1223.34	1044.33
Scamp4	907	914	1127	945
Scamp5	316	327	351	269
Scand1	565.98	651	738.96	554.96
Scap	1970	1899	2211	1900
Scaper	287	277	319	301
Scara3	851	858	994	898
Scara5	4041	3933	3774	3709
Scarb1	359	306	448	386
Scarb2	2692	2607	3466	2889
Scarf1	45	38	50	36
Scarf2	818	753	854	813
Scarletltr	2	0	2	3
Scarna10	0	0	0	0
Scarna13	0	0	2	0
Scarna17	0	0	0	0
Scarna2	0	0	0	0
Scarna3a	0	0	0	0
Scarna3b	0	0	0	0
Scarna6	1	2	0	1
Scarna8	0	0	0	0
Scarna9	0	0	0	0
Sccpdh	305	367	366	346
Scd1	35351.35	33034.99	35948.83	32009.24
Scd2	43147.14	40845.6	46280.02	40951.57
Scd3	3.09	3.08	2.05	1.03
Scd4	15.28	20.33	6.1	9.16
Scel	38	41	79	52
Scfd1	932	898	1070	938
Scfd2	405	388	391	355
Scg2	32	45	11	16
Scg3	6	9	8	5
Scg5	0	0	0	1
Scgb1a1	0	1	1	0
Scgb1b19	0	0	0	0
Scgb1b2	0	0	0	0
Scgb1b20	0	0	0	0
Scgb1b24	0	0	0	0
Scgb1b27	0	0	0	0
Scgb1b29	0	0	0	0
Scgb1b3	0	0	0	0
Scgb1b30	0	1	0	1
Scgb1b7	0	0	0	0
Scgb1c1	0	0	0	0
Scgb2b12	0	0	0	0
Scgb2b15	0	0	0	0
Scgb2b17	0	0	0	0
Scgb2b19	0	0	0	0
Scgb2b2	0	0	0	0
Scgb2b20	0	0	0	0
Scgb2b23-ps	0	0	0	0
Scgb2b24	0	0	0	0
Scgb2b26	0	0	0	0
Scgb2b27	0	0	0	0
Scgb2b3	0	0	0	0
Scgb2b7	0	0	0	0
Scgb3a1	0	0	0	1
Scgb3a2	0	0	0	0
Scgn	0	0	0	0
Schip1	57	57	95	80
Scimp	0	0	1	1
Scin	20	14	28	18
Sclt1	338	324	407	336
Scly	288	298	343	258
Scmh1	308	313	386	359
Scml2	54	43	43	57
Scml4	2	5	7	7
Scn10a	0	0	0	0
Scn11a	0	1	0	0
Scn1a	3	0	2.17	3.05
Scn1b	523	583	622	560
Scn2a1	36.93	32.97	37.21	34.83
Scn2b	1	0	2	1
Scn3a	47.07	17	30.55	23.1
Scn3b	6	5	8	10
Scn4a	4	4	16	10
Scn4b	3	2	5	3
Scn5a	19	17	74	78
Scn7a	2168	2043	2265	2216
Scn8a	22	22	8	20
Scn9a	1.15	1.03	1.07	1.01
Scnm1	297	322	349	297
Scnn1a	28	26	21	20
Scnn1b	0	1	0	0
Scnn1g	0	0	0	0
Sco1	261	260	246	299
Sco2	185.23	150.04	172.06	193.54
Scoc	1066	1183	1331	1196
Scp2	3734	3865	3992	3591
Scp2d1	0	0	0	0
Scpep1	7764.94	7285.89	8837.93	7780.89
Scpep1os	2.06	4.11	3.07	5.11
Scrg1	0	0	0	0
Scrib	821	770	934	799
Scrn1	41	63	64	59
Scrn2	49	52	61	50
Scrn3	371	357	411	347
Scrt1	16	12	11	9
Scrt2	0	2	1	0
Sct	12	19	21	18
Sctr	3	2	2	2
Scube1	14	19	14	27
Scube2	2	9	6	1
Scube3	11	4	10	6
Scx	7	6	58	24
Scyl1	1522.01	1513.47	1817.85	1476.33
Scyl2	570	569	620	565
Scyl3	610.94	574.67	655.54	584.04
Sdad1	799	817	889	830
Sdc1	4504	4448	5162	4290
Sdc2	2242	2235	2738	2415
Sdc3	556	541	746	759
Sdc4	5338	5331	7051	5472
Sdcbp	3044	3224	3859	3631
Sdcbp2	20	15	32	27
Sdccag3	790	791	927	833
Sdccag8	350	393	422	387
Sde2	687	701	800	701
Sdf2	1569	1643	1905	1551
Sdf2l1	3715	3793	4231	3522
Sdf4	4077	4093	4903	4171
Sdha	3879	3695	4440	3733
Sdhaf1	271	310	334	261
Sdhaf2	773	853	938	802
Sdhaf3	44	37	58	30
Sdhaf4	165	169	253	174
Sdhb	1053	1160	1286	1140
Sdhc	1282	1296	1637	1274
Sdhd	1415	1454	1773	1380
Sdk1	853	728	966	886
Sdk2	4	3	20	15
Sdpr	942	954	1105	1008
Sdr16c5	0	0	0	1
Sdr16c6	0	0	0	0
Sdr39u1	266	241	300	242
Sdr42e1	30	33	48	50
Sdr9c7	0	0	1	0
Sds	0	8	5	5
Sdsl	9	15	10	12
Sebox	0	0	0	0
Sec1	4	2	1	0
Sec11a	2327	2397	2686	2207
Sec11c	568	660	701	535
Sec13	1677	1686	2035	1618
Sec14l1	2608	2507	2805	2596
Sec14l2	7	5	13	9
Sec14l3	0	0	0	0
Sec14l4	0	0	0	0
Sec14l5	0	0	1	0
Sec16a	3911	3448	3900	3567
Sec16b	701	614	800	755
Sec22a	345	331	325	286
Sec22b	2047	1949	2359	2027
Sec22c	254	232	237	216
Sec23a	2686	2605	3029	2643
Sec23b	1573	1583	1719	1594
Sec23ip	2368	2184	2625	2278
Sec24a	998	858	991	943
Sec24b	1284	1344	1552	1370
Sec24c	2859	2555	3052	2860
Sec24d	4102	3817	4304	4087
Sec31a	5881	5568	6368	5881
Sec31b	34	25	26	23
Sec61a1	8249	7873	9222	8275
Sec61a2	473	442	532	482
Sec61b	1412	1465	1817	1400
Sec61g	1324	1421	1862	1262
Sec62	4611	4939	5651	4713
Sec63	4302	4330	4784	4513
Secisbp2	472	460	512	433
Secisbp2l	1983	1825	2165	1978
Sectm1a	2	3	3	2
Sectm1b	0	0	0	1
Seh1l	1271.34	1199.26	1323.8	1250.91
Sel1l	14750	13451	13719	13123
Sel1l2	0	0	0	0
Sel1l3	12	17	23	19
Sele	25	30	26	20
Selenbp1	281	313	375.33	323
Selenbp2	0	0	1.67	0
Selk	2669.86	2760.91	2979.94	2567
Sell	0	1	0	1
Selm	608	653	843	700
Selo	374.7	424.64	443.08	422.56
Selp	83.7	89	74	55.38
Selplg	11	18	26	22
Selt	3140	3225	3834	3384
Sema3a	99	121	95	92
Sema3b	25	40	45	40
Sema3c	597	559	594	548
Sema3d	17	19	22	25
Sema3e	116	109	141	149
Sema3f	76	75	147	125
Sema3g	145	174	176	184
Sema4a	12	11	40	25
Sema4b	471	439	508	380
Sema4c	728	720	860	758
Sema4d	48	48	55	64
Sema4f	13	11	17	18
Sema4g	49	55	63	44
Sema5a	833	745	836	735
Sema5b	4	3	11	7
Sema6a	77	61	70	51
Sema6b	153	125	284	247
Sema6c	164	166	192	174
Sema6d	1391	1140	1317	1183
Sema7a	387	364	593	547
Senp1	492	433	567	511
Senp2	1169	1120	1300	1129
Senp3	1490	1432	1610	1423
Senp5	1746	1647	1841	1650
Senp6	1924	1963	2139	2062
Senp7	347	341	391	373
Senp8	202	189	213	222
Sep15	6186	6589	7460	6375
Sephs1	810	747	824	795
Sephs2	853	870	947	850
Sepn1	2424	2292	2556	2276
Sepp1	19190	19853	21461	20210
Sepsecs	228	218	197	197
Sept1	30	39	50	37
Sept10	434	444	481	492
Sept11	4900	4680	5270	4451
Sept12	0	0	0	0
Sept14	3	0	1	0
Sept2	6074	6232	7356	6377
Sept3	53	44	50	44
Sept4	11	12	24	15
Sept5	1325.68	1247.1	1468.83	1183.82
Sept6	218	207	254	200
Sept7	3466	3469	4136	3746
Sept8	2126	1904	2372	2252
Sept9	3957	3838	4557	3880
Sepw1	1030	1158	1634	1103
Serac1	115.38	105.47	110.2	130.74
Serbp1	8065	8358	9897	8232
Serf1	177	169	231	119
Serf2	4859.8	5019.96	6220.5	4464.34
Sergef	137	135	156	138
Serhl	387.11	428.27	523.13	424.68
Serinc1	7127	7202	7895	7264
Serinc2	34	30	123	106
Serinc3	8686.69	8752.92	10173.79	9422.93
Serinc4	21.2	10.04	5.5	5.66
Serinc5	1108	1125	1407	1236
Serp1	7415	7672	8319	7799
Serp2	7	13	17	7
Serpina10	0	0	0	1
Serpina11	0	0	0	0
Serpina12	0	0	0	0
Serpina1a	0	0	0	1
Serpina1b	0	0	0	0
Serpina1c	0	1	0	0
Serpina1d	0	0	0	0
Serpina1e	0	0	1	0
Serpina1f	0	0	0	0
Serpina3a	0	0	0	0
Serpina3b	0	0	0	0
Serpina3c	55.35	47.13	53.21	40.12
Serpina3f	7.27	8.35	17.96	15.01
Serpina3g	210.24	238.77	374.78	290.01
Serpina3h	8.51	9.8	25.1	18.15
Serpina3i	41.76	48.13	56.67	58.99
Serpina3j	0	0	0	0
Serpina3k	0	0	1.11	0
Serpina3m	935.65	995.87	1452.68	1286.95
Serpina3n	19940.22	18385.95	24177.49	20468.76
Serpina4-ps1	0	0	0	0
Serpina5	0	1	0	0
Serpina6	0	0	0	0
Serpina7	0	0	0	0
Serpina9	0	0	0	0
Serpinb10	0	0	3	5
Serpinb11	0	0	0	0
Serpinb12	0	0	0	0
Serpinb13	0	0	0	0
Serpinb1a	8	22	24.81	20
Serpinb1b	6	4	5.19	4
Serpinb1c	0	0	0	0
Serpinb2	45	54	94	79
Serpinb3a	0	0	0	0
Serpinb3b	0	0	0	0
Serpinb3c	0	0	0	0
Serpinb3d	0	0	0	0
Serpinb5	1	0	49	46
Serpinb6a	4605	4648	6240	5160
Serpinb6b	21	10	29	32
Serpinb6c	1	1	2	0
Serpinb6d	0	0	0	0
Serpinb6e	0	0	0	0
Serpinb7	3	1	2	2
Serpinb8	70	80	93	89
Serpinb9	273	238	282	286
Serpinb9b	3	2	4	0
Serpinb9c	0	0	0	0
Serpinb9d	0	0	0	0
Serpinb9e	0	0	0	0
Serpinb9f	0	0	1	0
Serpinb9g	0	0	0	1
Serpinc1	4	3	4	6
Serpind1	1	2	0	2
Serpine1	9237	8371	11972	9784
Serpine2	3675	3663	3808	3306
Serpine3	8	3	3	1
Serpinf1	27039	27768	31341	26853
Serpinf2	6	1	2	4
Serping1	5766	5821	7434	6924
Serpinh1	45589	45506	53612	45700
Serpini1	52	58	118	76
Serpini2	0	0	0	0
Sertad1	426	505	565	454
Sertad2	573	521	599	598
Sertad3	166	177	191	170
Sertad4	180	172	182	180
Sertm1	0	0	0	0
Sesn1	701	694	753	717
Sesn2	958	873	1080	991
Sesn3	314	252	310	260
Sestd1	1361	1296	1519	1399
Set	5771	5737	6496	5591
Setbp1	483	459	448	402
Setd1a	1260	1196	1366	1235
Setd1b	1062	931	1000	976
Setd2	2604	2346	2629	2426
Setd3	1604	1660	1990	1709
Setd4	73	69	90	69
Setd5	2486	2353	2677	2495
Setd6	197	233	249	217
Setd7	2946	2718	2896	2730
Setd8	2537	2457	2670	2386
Setdb1	969	970.8	1163.94	1075
Setdb2	154	139	174	162
Setmar	39	50	47	35
Setx	2926	2777	3028	2817
Sez6	2	1	1	0
Sez6l	7	4	2	5
Sez6l2	13	14	24	8
Sf1	3112	2971	3426	3048
Sf3a1	1403	1361	1600	1378
Sf3a2	490	426	504	435
Sf3a3	896	906	1086	917
Sf3b1	6094	5931	6881	6223
Sf3b2	3593	3776	4375	3670
Sf3b3	4238	3952	4393	3922
Sf3b4	1017	1038	1090	996
Sf3b5	767	842	1031	803
Sf3b6	526	571	631	535
Sfi1	343.32	335.47	379.18	395.19
Sfmbt1	423	454	479	451
Sfmbt2	43	35	45	36
Sfn	51	37	233	189
Sfpq	4321	4162	5056	4357
Sfr1	1935	2025	2351	2006
Sfrp1	14294	13899	11564	10217
Sfrp2	8818	8615	9760	7977
Sfrp4	6	10	19	14
Sfrp5	2	1	2	1
Sfswap	956	871	1014	909
Sft2d1	466	514	632	524
Sft2d2	243	213	285	273
Sft2d3	142	107	165	129
Sfta2	0	0	0	0
Sftpa1	1	0	0	0
Sftpb	1	0	0	0
Sftpc	2	1	0	1
Sftpd	0	0	0	0
Sfxn1	2389	2447	2612	2279
Sfxn2	434	397	447	416
Sfxn3	473	488	494	453
Sfxn4	31	30	40	39
Sfxn5	156	149	165	136
Sgca	4	2	21	11
Sgcb	1114	1186	1366	1196
Sgcd	50	49	52	40
Sgce	794	783	879	795
Sgcg	4.06	2	23	24.31
Sgcz	1	0	0	0
Sgip1	17	7	16	8
Sgk1	4309	4221	4310	3776
Sgk2	0	0	1	1
Sgk3	204	182	219	225
Sgms1	604	557	814	690
Sgms2	96	84	87	79
Sgol1	325	278	373	391
Sgol2a	471	471	494	516
Sgol2b	0	0	0	0
Sgpl1	2004	1974	2207	2063
Sgpp1	2111	2269	2554	2347
Sgpp2	14.06	11.02	9	18.03
Sgsh	781.37	797.73	949.13	835.97
Sgsm1	88	70	108	90
Sgsm2	237	216	220	246
Sgsm3	320	349	427	365
Sgta	1238	1161	1467	1253
Sgtb	230	223	246	187
Sh2b1	743	708	784	723
Sh2b2	173	154	173	161
Sh2b3	1039	960	1084	997
Sh2d1a	0	0	0	0
Sh2d1b1	0	0	0	0
Sh2d1b2	0	0	0	0
Sh2d2a	0	0	0	2.16
Sh2d3c	52	41	60	46
Sh2d4a	7	6	10	4
Sh2d4b	5	6	1	8
Sh2d5	21	22	33	42
Sh2d7	1	0	0	0
Sh3bgr	3	4	0	6
Sh3bgrl	3175	3424	3901	3618
Sh3bgrl2	98	100	153	164
Sh3bgrl3	1056	1132	1386	1097
Sh3bp1	237	238	257	217
Sh3bp2	123	101	160	135
Sh3bp4	474	499	499	455
Sh3bp5	555	553	680	571
Sh3bp5l	691	683	900	775
Sh3d19	2000	1895	1938	1816
Sh3d21	22	12	24	23
Sh3gl1	1284	1302	1560	1374
Sh3gl2	1	0	0	0
Sh3gl3	13	27	13	16
Sh3glb1	3513	3539	4197	3627
Sh3glb2	312	304	409	352
Sh3kbp1	1226	1210	1514	1299
Sh3pxd2a	11989	10522	11304	10204
Sh3pxd2b	4869	4306	4757	4524
Sh3rf1	269	266	304	275
Sh3rf2	1	0	0	4
Sh3rf3	97	78	85	71
Sh3tc1	76	77	84	97
Sh3tc2	10	16	16	23
Sh3yl1	94	115	129	91
Shank1	24	25	23	29
Shank2	35	30	35	30
Shank3	434	360	453	451
Sharpin	471	456	462	488
Shb	311	299	350	315
Shbg	1	0	0	0
Shc1	5366	5235	5538	5358
Shc2	712	681	805	671
Shc3	0	0	0	0
Shc4	54	54	81	66
Shcbp1	450	427	577	494
Shcbp1l	2	3	2	4
Shd	1	2	0	3
She	47	38	47	48
Shf	137	131	156	133
Shfm1	1461	1555	2024	1319
Shh	0	0	0	0
Shisa2	9	9	33	49
Shisa3	3	4	5	3
Shisa4	51	52	82	65
Shisa5	2542	2562	3097	2646
Shisa6	51	57	46	41
Shisa7	2	2	0	4
Shisa8	8	10	8	12
Shisa9	2	4	3	5
Shkbp1	238	190	275	227
Shmt1	111	108	131	99
Shmt2	1349	1433	1936	1538
Shoc2	1146	1094	1244	1170
Shox2	689	724	762	672
Shpk	82	76	92	80
Shprh	804	760	835	824
Shq1	164	177	213	175
Shroom1	27	22	32	36
Shroom2	80	54	91	85
Shroom3	116	86	89	75
Shroom4	94	68	92	81
Shtn1	39	35	78	74
Siae	433	439	503	434
Siah1a	460.49	510.38	578.86	481.1
Siah1b	106.02	88.53	127.81	98.56
Siah2	340	365	469	409
Siah3	31	19	18	20
Sidt1	1	0	0	0
Sidt2	4017	3733	4291	3983
Sigirr	1	6	3	6
Siglec1	80	57	155	149
Siglec15	0	0	1	0
Siglece	0	1	1	1
Siglecf	0	0	0	0
Siglecg	7	5	8	2
Siglech	0	0	0	0
Sigmar1	1724	1754	2000	1738
Sik1	715	651	957	827
Sik2	1115.12	920.71	877.6	855.36
Sik3	1447	1329	1489	1374
Sike1	397	406	450	448
Sil1	1027	1032	1174	1013
Sim1	12	9	5	4
Sim2	3	4	4	2
Simc1	346	352	377	353
Sin3a	1416	1378	1560	1409
Sin3b	1261	1325	1574	1273
Sipa1	461	479	667	543
Sipa1l1	3107	2720	2984	2705
Sipa1l2	1155	1036	1116	971
Sipa1l3	681	650	724	614
Sirpa	1874	1766	2237	1916
Sirpb1a	0	0	0	0
Sirpb1b	0	0	2.19	0
Sirt1	308	304	323	318
Sirt2	793	883	981	822
Sirt3	115	113	133	117
Sirt4	171	175	196	169
Sirt5	34	34	45	26
Sirt6	152	137	158	134
Sirt7	517	565	615	531
Sis	0	0	0	0
Sit1	0	0	0	0
Siva1	443	432	589	397
Six1	1065	1060	1017	886
Six2	13	3	10	8
Six3	0	0	0	0
Six3os1	0	0	0	0
Six4	330	265	281	303
Six5	193	192	232	185
Six6	0	0	0	0
Ska1	118	124	170	130
Ska2	274	255	325	285
Ska3	190	207	281	197
Skap1	1	1	1	1
Skap2	651	698	774	711
Ski	3092	3010	3639	3140
Skida1	60	46	53	50
Skil	1279	1176	1640	1424
Skint1	0	0	0	0
Skint10	0	0	0	0
Skint11	0	0	0	0
Skint2	0	0	0	0
Skint3	0	0	1	0
Skint4	0	0	0	0
Skint5	0	0	0	0
Skint6	0	0	0	0
Skint7	0	0	0	0
Skint8	0	0	0	0
Skint9	0	0	0	0
Skiv2l	1445	1379	1512	1396
Skiv2l2	1448.48	1401.38	1526.74	1515.35
Skor1	1	2	0	0
Skor2	0	0	0	0
Skp1a	3125	3278	3787	3293
Skp2	306	333	330	330
Sla	4	4	7	16
Sla2	8.52	1.22	6.19	1.21
Slain1	0	0	0	1
Slain1os	0	0	0	0
Slain2	1388	1339	1543	1407
Slamf1	0	0	1	1
Slamf6	0	0	3	3
Slamf7	6	10	14	15
Slamf8	2	1	4	2
Slamf9	1	1	1	3
Slbp	863	939	1144	900
Slc10a1	0	2	1	3
Slc10a2	0	0	0	0
Slc10a3	343.92	331.31	334.2	346.49
Slc10a4	0	0	0	0
Slc10a5	0	0	0	0
Slc10a6	1154	1149	1298	1206
Slc10a7	533	489	637	605
Slc11a1	150	159	330	301
Slc11a2	1309	1217	1294	1163
Slc12a1	0	2	2	2
Slc12a2	911	925	989	912
Slc12a3	1	0	0	0
Slc12a4	2341	2320	2572	2367
Slc12a5	15	23	25	27
Slc12a6	856.66	704.36	864.03	865.43
Slc12a7	125	97	168	125
Slc12a8	13	12	16	9
Slc12a9	251	272	258	254
Slc13a1	0	0	0	0
Slc13a2	0	0	0	0
Slc13a2os	0	0	0	0
Slc13a3	4	4	4	8
Slc13a4	0	0	0	1
Slc13a5	2	2	1	1
Slc14a1	1	0	3	1
Slc14a2	0	0	0	0
Slc15a1	2	0	2	1
Slc15a2	17	10	9	5
Slc15a3	29.11	37.18	68.72	66.23
Slc15a4	454	424	517	432
Slc15a5	0	0	0	0
Slc16a1	2998	3135	3536	3221
Slc16a10	166	175	178	190
Slc16a11	22	14	9	14
Slc16a12	28	33	40	37
Slc16a13	32	29	35	32
Slc16a14	4	1	0	0
Slc16a2	607	554	767	627
Slc16a3	975	979	1978	1571
Slc16a4	56	49	51	57
Slc16a5	13	10	4	10
Slc16a6	107.26	149.18	158.56	166.95
Slc16a7	11	6	15	7
Slc16a8	0	1	2	0
Slc16a9	245	251	239	222
Slc17a1	1	2	0	2
Slc17a2	0	0	0	0
Slc17a3	0	0	1	0
Slc17a4	0	0	0	0
Slc17a5	434	428	491	398
Slc17a6	0	0	0	0
Slc17a7	2	7	16	7
Slc17a8	4	3	4	4
Slc17a9	4	8	10	14
Slc18a1	9	5	5	7
Slc18a2	69	47	60	48
Slc18a3	0	0	0	0
Slc18b1	285	290	250	257
Slc19a1	507	492	547	435
Slc19a2	1298	1305	1397	1293
Slc19a3	9	6	6	12
Slc1a1	6	3	13	7
Slc1a2	8	0	4	8
Slc1a3	725	688	490	487
Slc1a4	851	856	999	924
Slc1a5	11791	11627	11346	10665
Slc1a6	15	14	16	12
Slc1a7	4	5	4	4
Slc20a1	1399	1325	1599	1415
Slc20a2	824.86	802.24	928.28	842.38
Slc22a1	0	0	0	0
Slc22a12	1	3	1	4
Slc22a13	1.18	2.4	0	2.4
Slc22a13b-ps	3.82	2.6	3	2.6
Slc22a14	0	0	0	0
Slc22a15	92	112	112	87
Slc22a16	0	0	0	0
Slc22a17	222	231	268	222
Slc22a18	9	7	20	9
Slc22a19	0	1	0	0
Slc22a2	1	0	0	0
Slc22a20	0	0	0	0
Slc22a21	53.47	68.28	70.37	66.02
Slc22a22	1	2	1	3
Slc22a23	21	22	83	62
Slc22a26	0	0	0	0
Slc22a27	0	0	0	0
Slc22a28	0	0	0	0
Slc22a29	0	0	1	0
Slc22a3	9	9	5	9
Slc22a30	0	0	0	0
Slc22a4	45	48	71	48
Slc22a5	340.53	300.72	340.63	334.98
Slc22a6	0	0	0	0
Slc22a7	0	0	0	0
Slc22a8	0	0	0	0
Slc23a1	9	9	11	4
Slc23a2	1287	1238	1320	1175
Slc23a3	2	4	1	3
Slc24a1	1	1	4	4
Slc24a2	10	9	7	8
Slc24a3	140	146	130	134
Slc24a4	3	3	3	1
Slc24a5	9.3	3.06	8.04	4.76
Slc25a1	1808	1933	1963	1753
Slc25a10	622	598	618	517
Slc25a11	1031	991	1341	1057
Slc25a12	871	797	909	876
Slc25a13	32	42	36	40
Slc25a14	99	69	104	76
Slc25a15	360	380	429	374
Slc25a16	503	522	519	450
Slc25a17	1220	1211	1281	1167
Slc25a18	2	2	1	2
Slc25a19	231	210	233	220
Slc25a2	0	0	1	3
Slc25a20	442	410	517	419
Slc25a21	1	0	1	2
Slc25a22	423	397	471	379
Slc25a23	138	123	147	105
Slc25a24	313	297	502	429
Slc25a25	273.96	336.92	311.57	302.95
Slc25a26	109.58	88.06	110.88	92.74
Slc25a27	47	35	27	46
Slc25a28	472	477	569	540
Slc25a29	68	103	90	86
Slc25a3	6452	6531	8223	6730
Slc25a30	789	760	944	696
Slc25a31	0	0	3	4
Slc25a32	851	801	824	718
Slc25a33	107	149	139	120
Slc25a34	2	2	4	4
Slc25a35	58	69	62	74
Slc25a36	943	869	1007	913
Slc25a37	1177	1131	1273	1246
Slc25a38	296	316	319	301
Slc25a39	3025	3133	3485	2910
Slc25a4	5342	5494	6659	5388
Slc25a40	405	452	483	423
Slc25a41	0	0	0	0
Slc25a42	156	136.13	144.76	157.79
Slc25a43	10	7	11	8
Slc25a44	902	819	869	846
Slc25a45	253	255	246	245
Slc25a46	974	1035	1209	1111
Slc25a47	51	53	63	61
Slc25a48	0	0	4	7
Slc25a5	5323	5500	6614	5317
Slc25a51	3255	3068	3324	3184
Slc25a53	22	17	24	20
Slc25a54	0	0	0	0
Slc26a1	4	3	7	5
Slc26a10	0	1	3	3
Slc26a11	205	208	245	206
Slc26a2	430	404	436	399
Slc26a3	0	0	1	0
Slc26a4	0	0	0	0
Slc26a5	0	0	0	0
Slc26a6	185	161	163	162
Slc26a7	0	1	0	0
Slc26a8	5	7	8	1
Slc26a9	0	0	0	1
Slc27a1	240	244	278	268
Slc27a2	0	0	2	0
Slc27a3	123	124	137	134
Slc27a4	940	926	1101	874
Slc27a5	0	1	0	1
Slc27a6	141	129	130	116
Slc28a1	3	0	0	2
Slc28a2	34.22	44.66	96	84
Slc28a3	0	1	0	0
Slc29a1	412	418	788	676
Slc29a2	29	33	49	31
Slc29a3	636	537	642	605
Slc29a4	3	6	3	5
Slc2a1	1900	1901	2604	2115
Slc2a10	176	123	196	158
Slc2a12	6	6	8	3
Slc2a13	725	633	644	634
Slc2a2	0	0	0	2
Slc2a3	191	209	259	208
Slc2a4	33	29	51	55
Slc2a4rg-ps	17	27	24	11
Slc2a5	1	2	1	0
Slc2a6	493	432	470	402
Slc2a7	0	0	0	0
Slc2a8	347	370	419	336
Slc2a9	27	25	25	20
Slc30a1	710.88	762.52	797.7	721.65
Slc30a10	0	0	0	0
Slc30a2	2	2	1	0
Slc30a3	2	1	3	2
Slc30a4	1713	1665	1781	1778
Slc30a5	1925	2026	2199	1974
Slc30a6	366	380	384	378
Slc30a7	1820.49	1768.94	1925.48	1803.58
Slc30a8	0	0	0	0
Slc30a9	1511	1760	1991	1733
Slc31a1	1983	1944	2143	2048
Slc31a2	232	227	324	311
Slc32a1	0	0	0	0
Slc33a1	1379	1464	1632	1429
Slc34a1	0	0	0	0
Slc34a2	0	0	0.99	0
Slc34a3	0	0	0	0
Slc35a1	708	708	804	690
Slc35a2	766	784	946	837
Slc35a3	541	578	601	556
Slc35a4	1363.97	1416.77	1707.58	1358.01
Slc35a5	468	466	518	476
Slc35b1	2144	2200	2321	1956
Slc35b2	1236	1332	1446	1194
Slc35b3	292.3	342.31	360	370.52
Slc35b4	1338	1223	1379	1243
Slc35c1	459	416	534	445
Slc35c2	397	441	485	465
Slc35d1	195	196	208	194
Slc35d2	77	102	103	102
Slc35d3	11	15	12	9
Slc35e1	1708	1578	1784	1709
Slc35e2	439.05	395.34	488.65	396.18
Slc35e3	624	638	714	623
Slc35e4	322	299	434	325
Slc35f1	0	3	3	1
Slc35f2	10	10	5	9
Slc35f3	0	0	0	1
Slc35f4	0	0	0	0
Slc35f5	1831	1917	2139	1984
Slc35f6	723.53	744	858	715
Slc35g1	56	46	47	68
Slc35g2	39	43	57	58
Slc35g3	5	2	2	5
Slc36a1	1088.89	979.96	1150.08	1060.32
Slc36a1os	0	0	0	0
Slc36a2	141.11	150.04	126.92	123.68
Slc36a3	0	0	0	0
Slc36a4	353	235	306	319
