WT_1	WT_2	KO_1	KO_2
Pop4	39.82	43.4	42.42	46.68
Pop5	32.77	34.92	31.98	33.54
Pop7	14.93	17.27	17.23	17.7
Popdc2	0.63	0.51	1.35	1.52
Popdc3	0.61	1.01	1.7	1.21
Por	186.7	191.28	198.65	207.6
Porcn	41.23	32.62	24.83	29.38
Postn	2432.95	2385.24	2120.17	2445.69
Pot1a	12.94	11.34	12.11	12.88
Pot1b	3.87	4.25	3.96	4.37
Poteg	0	0	0	0
Pou1f1	0	0	0	0
Pou2af1	0	0	0	0
Pou2f1	4.14	3.38	3.54	3.52
Pou2f2	0.19	0.26	0.22	0.19
Pou2f3	0.2	0.15	0	0.05
Pou3f1	0.08	0.28	0.14	0.16
Pou3f2	0	0.02	0.03	0.06
Pou3f3	0.36	0	0.17	0.24
Pou3f4	0.24	0.71	0.79	0.59
Pou4f1	0.03	0.06	0.05	0.06
Pou4f2	0.04	0	0	0
Pou4f3	0	0	0	0
Pou5f1	0	0.13	0	0
Pou5f2	0.09	0.09	0	0.27
Pou6f1	3.36	3.13	2.7	3.29
Pou6f2	0	0	0	0
Pp2d1	0.2	0.2	0.21	0.41
Ppa1	82.64	78.01	84.36	86.99
Ppa2	25.57	24.77	22.89	25.55
Ppan	59.78	58.15	54.14	58.09
Ppap2a	211.59	207.43	192.04	195.83
Ppap2b	308.85	292.31	256.68	286.86
Ppap2c	9.47	9.45	11.43	12.65
Ppapdc1a	0.12	0	0	0
Ppapdc1b	74.85	70.46	72.03	76.68
Ppapdc2	7.06	7.5	7.32	6.42
Ppapdc3	3.99	2.38	3.68	3.7
Ppara	0.46	0.47	0.38	0.79
Ppard	31.28	29.5	28.08	30.34
Pparg	36.19	36.98	34.51	34.12
Ppargc1a	1.49	1.27	0.71	0.73
Ppargc1b	1.78	1.56	1.32	1.64
Ppat	17.24	16.62	16.47	18.36
Ppbp	0.24	0.12	0.6	0.24
Ppcdc	8.22	7.56	7.91	6.97
Ppcs	25.82	28.71	24.36	23.78
Ppdpf	66.62	66.13	62.45	67.48
Ppef1	1.7	1.73	1	1.59
Ppef2	0.11	0.16	0.09	0.05
Ppfia1	31.99	30.64	28.94	30.7
Ppfia2	0.06	0.09	0.09	0.04
Ppfia3	0.55	0.42	0.36	0.43
Ppfia4	0.28	0.16	1.33	1.46
Ppfibp1	79.4	75.98	78.31	83.64
Ppfibp2	0.77	0.82	0.65	0.64
Pphln1	29.1	32.1	28.26	32.34
Ppia	2155.94	2128.28	2248.16	2161.29
Ppib	1169.64	1187.84	1088.11	1115.65
Ppic	294.64	296.57	287.7	302.91
Ppid	102.13	105.81	98.96	103.62
Ppie	40.94	41.52	44.02	43.28
Ppif	24.74	21.68	21.87	23.45
Ppifos	1.65	0.99	2.22	2.16
Ppig	39.99	37.93	34.99	40.71
Ppih	42.92	41	44.16	48.03
Ppil1	35.56	34.59	37.27	35.4
Ppil2	60.32	59.45	57.15	56.7
Ppil3	37.41	38.45	43.04	41.62
Ppil4	38.44	37.47	35.52	40.69
Ppil6	1.09	0.36	0.5	0.36
Ppip5k1	7.75	7.06	6.27	6.84
Ppip5k2	16.87	16.34	14.46	16.69
Ppl	0.41	0.19	0.81	0.71
Ppm1a	85.49	82.68	77.32	85.42
Ppm1b	71.52	68.93	67.62	68.36
Ppm1d	64.21	63.37	61.5	67.7
Ppm1e	1.12	0.78	0.74	0.88
Ppm1f	29.04	26.28	24.46	27.53
Ppm1g	97.31	97.78	97.46	102.26
Ppm1h	33.65	31.39	25.24	26.94
Ppm1j	0.37	1.01	1.1	0.87
Ppm1k	4.61	5.13	4.53	5.51
Ppm1l	3.51	3.72	3.55	3.31
Ppm1m	43.62	45.26	42.76	41.69
Ppm1n	0	0	0	0
Ppme1	57.06	55.72	56.58	58.75
Ppox	21.71	20.68	19.62	20.58
Ppp1ca	328.14	333.05	338.41	331.74
Ppp1cb	102.35	109.22	103.87	109.02
Ppp1cc	228.2	220.74	226.89	242.2
Ppp1r10	26.86	27.32	25.32	28.23
Ppp1r11	30.08	28.97	33.95	30.24
Ppp1r12a	49.11	44.55	44.73	44.75
Ppp1r12b	12.62	10.75	8.42	11.44
Ppp1r12c	55.23	55.3	53.48	55.97
Ppp1r13b	6.7	6.05	5.03	5.74
Ppp1r13l	3.98	4.52	4.47	5.22
Ppp1r14a	1.58	1.57	2.86	3.67
Ppp1r14b	162.02	176.37	170.4	155.9
Ppp1r14c	0.52	0.05	1.35	1.62
Ppp1r14d	0	0	0	0
Ppp1r15a	100.35	98.79	88.16	99.8
Ppp1r15b	96.24	88.46	86.38	89.96
Ppp1r16a	11.24	11.83	12.7	12.74
Ppp1r16b	0.46	0.55	0.43	0.53
Ppp1r17	0	0	0	0
Ppp1r18	44.29	42.45	46.29	45.78
Ppp1r1a	0.1	0	0.08	0.1
Ppp1r1b	0.15	0.07	0	0.15
Ppp1r1c	0	0	0	0
Ppp1r2	43.06	44.35	44.73	45.43
Ppp1r2-ps3	0.19	0	0.32	0.61
Ppp1r2-ps7	0	0	0	0
Ppp1r2-ps9	0	0	0	0
Ppp1r21	18.8	17.84	19.28	19.77
Ppp1r26	0.29	0.27	0.32	0.36
Ppp1r27	0	0	0.29	0.34
Ppp1r32	0	0.34	0.07	0
Ppp1r35	13.08	17.23	16.51	20.51
Ppp1r36	0.26	0.26	0.58	0.17
Ppp1r37	39.65	39.75	37.55	39.59
Ppp1r3a	0	0.02	0	0
Ppp1r3b	11.59	11.24	10.91	11.39
Ppp1r3c	23.18	22.72	19.47	23.45
Ppp1r3d	5.48	4.12	4.23	4.86
Ppp1r3e	5.21	5.7	5.37	5.26
Ppp1r3f	1.29	1.75	1.37	1.92
Ppp1r3fos	0.2	0.25	0.19	0.08
Ppp1r3g	0.32	0.11	0.09	0.16
Ppp1r42	0.18	0.09	0.09	0
Ppp1r7	31.48	30.51	29.97	30.04
Ppp1r8	37.38	33.81	32.03	36.72
Ppp1r9a	0.36	0.39	0.37	0.29
Ppp1r9b	77.99	77	73.23	74.43
Ppp2ca	252.6	251.79	244.58	259.79
Ppp2cb	83.77	88.09	95.59	92.91
Ppp2r1a	155.76	146.53	152.51	149.84
Ppp2r1b	54.49	52.63	46.81	50.49
Ppp2r2a	50.09	49.54	50.05	52.68
Ppp2r2b	0.36	0.87	0.86	1.02
Ppp2r2c	0.03	0	0.46	0.33
Ppp2r2cos	0	0	0	0
Ppp2r2d	35.89	33.85	33.48	34.52
Ppp2r3a	8.44	8.36	8.3	8.37
Ppp2r3c	15.74	16.34	17.38	20.13
Ppp2r3d	1.68	1.9	2.39	2.55
Ppp2r4	89.32	88.4	89.49	92.41
Ppp2r5a	47.07	43	44.58	44.26
Ppp2r5b	20.98	19.96	20.46	18.2
Ppp2r5c	84.8	88.53	88.8	88.79
Ppp2r5d	51.18	46.55	48.56	50.99
Ppp2r5e	31.32	31.43	29.7	33.15
Ppp3ca	97.31	97.16	92.37	97.09
Ppp3cb	49.36	50.54	49.17	49.71
Ppp3cc	15.43	16.95	16.2	14.84
Ppp3r1	104.75	110.21	105.35	110.93
Ppp3r2	0	0.16	0.03	0
Ppp4c	96.28	96	99.34	95.85
Ppp4r1	29.05	26.45	25.9	29.73
Ppp4r1l-ps	2.63	2.33	2.36	1.94
Ppp4r2	67.37	68.24	67.45	71.23
Ppp4r4	2.17	2.35	1.17	2.19
Ppp5c	61.49	58.2	60.88	62.72
Ppp6c	54.03	56.4	48.92	56.13
Ppp6r1	58.43	53.11	50.09	54.11
Ppp6r2	16.7	18.17	17.36	17
Ppp6r3	50.46	47.7	44.62	50.08
Pprc1	23.12	22.6	20.01	23.25
Ppt1	62.46	62.53	62.7	68.71
Ppt2	38.09	39.68	35.36	37.12
Pptc7	18.31	18.68	17.44	19.73
Ppwd1	17.87	17.31	15.89	15.65
Ppy	0	0	0	0
Pqbp1	65.55	61.9	66.75	67.14
Pqlc1	20.87	21.48	21.17	21.64
Pqlc2	11.41	9.79	11.36	11.78
Pqlc3	23.65	26.38	25.16	28.38
Pradc1	22.31	24.23	24.11	22.71
Praf2	90.09	83.62	78.43	83.01
Pram1	0.88	0.6	0.59	0.82
Prame	0	0	0	0
Pramef12	0.05	0.05	0.04	0
Pramef17	0	0	0	0
Pramef25	0	0	0	0
Pramef6	0	0	0	0
Pramef8	13.18	13.12	11.35	14.41
Pramel1	0	0	0.04	0
Pramel3	0	0	0	0
Pramel4	0	0.05	0.04	0
Pramel5	0	0	0	0
Pramel6	0	0	0	0
Pramel7	0	0	0	0
Prap1	0	0	0	0
Prb1	0	0	0	0
Prc1	60.47	59.29	62.88	63.1
Prcc	51.47	51.75	51.92	52.93
Prcp	77.23	74	62.16	67.56
Prdm1	0.23	0.37	0.25	0.37
Prdm10	2.96	1.93	2.59	2.08
Prdm11	1.14	0.86	0.56	0.6
Prdm12	0	0	0	0
Prdm13	0	0	0	0
Prdm14	0	0.09	0	0.05
Prdm15	8.52	7.45	7.45	8.1
Prdm16	1.82	1.62	1.57	1.87
Prdm2	25.06	21.36	21.33	23.64
Prdm4	19	18.23	17.67	17.41
Prdm5	16.39	16.51	14.16	14.95
Prdm6	2	1.93	2.07	1.71
Prdm8	0.36	0.16	0.17	0.43
Prdm9	2.06	2.04	1.93	1.95
Prdx1	687.88	759.61	743.62	726.83
Prdx2	385.78	403.7	420.39	395.78
Prdx3	133.92	142.61	126.72	141.36
Prdx4	236	225.62	242.05	238.4
Prdx5	329.68	352.86	396.83	356.9
Prdx6	309.83	318.38	318.66	329.22
Prdx6b	0	0	0	0
Preb	48.39	45.09	41.56	43.06
Prelid1	398.62	412.57	460.28	437.92
Prelid2	3.52	3.12	6.65	4.61
Prelp	54.84	54.4	46.76	52.11
Prep	82.7	79.59	74.39	78.75
Prepl	16.46	16.7	17.14	17.32
Prex1	3.97	2.84	4.41	4.53
Prex2	1.06	1.4	0.95	1.1
Prf1	0	0	0	0
Prg2	0.63	0.47	0.39	0.31
Prg3	0	0	0	0
Prg4	139.08	127.08	90.8	98.78
Prh1	0	0	0	0
Prickle1	32.06	30.64	27.55	28.6
Prickle2	12.61	10.23	10.79	11.64
Prickle3	6.6	5.1	6.89	7.13
Prickle4	1.85	2.3	1.98	1.46
Prim1	21.54	20.67	22.88	22.76
Prim2	23.36	21.44	20.72	22.56
Prima1	0	0	0	0
Primpol	6.62	7.17	6.57	7.84
Prkaa1	43.57	42.47	40.25	43.8
Prkaa2	0.95	1.06	0.83	1.14
Prkab1	35.32	31.42	30.41	31.89
Prkab2	16.22	14.38	12.63	14.66
Prkaca	69.22	63.96	64.42	66.85
Prkacb	41.69	40.09	39.47	42.97
Prkag1	53.47	60.71	60.52	56.52
Prkag2	33.13	32.99	29.66	33.39
Prkag2os1	0	0.26	0.44	0.65
Prkag3	0.09	0	0.29	0.3
Prkar1a	312.44	318.52	304.17	312.48
Prkar1b	4	3.77	4.64	3.7
Prkar2a	32.81	30.63	29.89	35.57
Prkar2b	81.09	79.93	63.16	69.41
Prkca	17.18	15.56	13.56	14.07
Prkcb	0.45	0.38	0.61	0.78
Prkcd	48.9	46.96	44.74	48.9
Prkcdbp	175.68	172.83	162.65	168.09
Prkce	11.36	10.96	11.06	11.58
Prkcg	0.83	1.03	0.73	1.02
Prkch	3.02	2.55	3.15	3.38
Prkci	47.24	43.65	40.98	42.03
Prkcq	0	0.04	0.03	0
Prkcsh	299.15	303.77	300.57	306.61
Prkcz	0.37	0.39	0.64	0.79
Prkd1	10.76	10.46	9.8	10
Prkd2	11.69	10.06	9.62	11.45
Prkd3	32.42	28.27	29.08	32.66
Prkdc	10.16	9.15	9.36	9.92
Prkg1	4.29	3.68	2.86	4.4
Prkg2	6.23	4.98	5.24	6.77
Prkra	29.61	28.43	27.11	27.05
Prkrip1	23.39	22.49	23.61	21.09
Prkrir	84.68	83.74	77.27	83.48
Prkx	9.14	9.89	9.59	10.63
Prl	0	0	0	0
Prl2a1	0	0	0	0
Prl2b1	0	0	0	0.15
Prl2c1	0	0	0	0
Prl2c2	6.78	7.86	18.44	14.69
Prl2c3	0	2.88	5.59	8.09
Prl2c4	3.28	0	4.29	1.69
Prl2c5	0	0	0	0
Prl3a1	0	0	0	0
Prl3b1	0	0	0	0
Prl3c1	0	0	0	0
Prl3d1	0	0	0	0
Prl3d2	0	0	0	0
Prl3d3	0	0	0	0
Prl4a1	0	0	0	0
Prl5a1	0	0.12	0	0.12
Prl6a1	0	0	0	0
Prl7a1	0.14	0	0	0
Prl7a2	0	0	0	0
Prl7b1	0	0	0	0
Prl7c1	0	0	0	0
Prl7d1	0	0	0	0
Prl8a1	0	0	0	0
Prl8a2	0	0	0	0
Prl8a6	0	0	0	0
Prl8a8	0	0	0	0
Prl8a9	0	0	0	0
Prlh	0	0	0	0
Prlhr	0	0	0	0
Prlr	0.77	1.31	1	0.61
Prm1	0	0.37	0	0
Prm2	0	0	0	0
Prm3	0	0	0	0
Prmt1	125.77	118.2	115.19	115.94
Prmt10	16.9	15.33	16.3	16.65
Prmt2	10.77	11.98	11.01	11.6
Prmt3	39.24	40.23	40.2	39.21
Prmt5	53.84	50.11	49.35	51.69
Prmt6	19.46	19.62	17.85	17.28
Prmt7	35.4	33.85	33.62	32.27
Prmt8	0	0	0	0
Prn	0	0.18	0.51	0
Prnd	0.39	0	0	0.19
Prnp	297.48	289.98	249.54	262.61
Prob1	1.79	1.62	2.32	2.74
Proc	0	0	0	0
Proca1	0.5	1.08	0.84	0.67
Procr	24.58	22.34	23.55	26.99
Prodh	2.23	1.62	1.46	2.22
Prodh2	0	0	0	0
Prok1	0	0	0	0
Prok2	0	0.1	0	0
Prokr1	0.73	0.66	0.45	0.75
Prokr2	0	0	0	0.05
Prol1	0	0	0	0
Prom1	0.41	0.37	0.36	0.74
Prom2	0	0.06	0	0
Prop1	0	0	0	0
Prorsd1	14.71	14.73	16.79	17.41
Pros1	183.52	184.89	182.98	183.71
Prosc	33.23	32.24	31.75	32.38
Proser1	10.69	10.92	9.87	12.22
Proser2	0.11	0.07	0.32	0.51
Proser3	5.39	5.13	4.62	4.96
Prox1	1.07	0.94	0.59	0.68
Prox2	2.17	2.97	1.81	2.71
Proz	0.1	0.31	0.13	0.21
Prp2	0	0	0	0
Prpf18	29.89	28.42	28.09	29.04
Prpf19	34.66	34.46	33.56	34.17
Prpf3	22.06	20.9	22.09	19.84
Prpf31	31.52	32.48	32.11	31.85
Prpf38a	40.74	42.24	42.58	40.39
Prpf38b	75.26	76.52	65.87	72.67
Prpf39	25.43	23.91	22.51	25.26
Prpf4	12.87	14.04	11.64	13.21
Prpf40a	76.82	76.14	72.85	77.75
Prpf40b	12.92	12.6	11.31	12.59
Prpf4b	43.86	41.64	38.89	43.28
Prpf6	59.77	61.14	58.88	58.98
Prpf8	105.64	93.52	92.92	94.01
Prph	0.07	0.21	0.3	0.35
Prph2	0	0	0	0
Prpmp5	0	0	0	0
Prps1	29.14	28.29	26.01	27.68
Prps1l1	0	0	0	0.15
Prps1l3	23.27	23.43	21.78	24.73
Prps2	30.91	30.27	30.97	33.8
Prpsap1	74.96	79.48	75.43	79.7
Prpsap2	20.99	22.42	19.12	23.49
Prr11	20.69	19.15	20.73	20.53
Prr12	18.13	16.15	16.04	17.42
Prr13	98.97	91.4	98.66	105.49
Prr14	37.42	37.65	36.81	37.69
Prr14l	12.3	10.18	10.41	11.31
Prr15	0.55	0.55	0.08	0.37
Prr15l	0	0.09	0	0.09
Prr16	17.64	17.08	17.91	16.95
Prr18	0.08	0.19	0	0.23
Prr19	0	0.1	0.08	0
Prr22	0.09	0.37	0.39	0.28
Prr23a1	0	0	0	0
Prr23a2	0	0	0	0
Prr23a3	0	0	0	0
Prr27	0	0	0	0
Prr29	0	0.17	0	0
Prr3	21.21	20.81	21.97	22.42
Prr30	0	0	0	0
Prr32	0.58	0.46	0.78	1.04
Prr33	1.16	0.82	1.94	1.77
Prr36	0.45	0.73	0.46	0.42
Prr5	9.98	9.82	10.33	11.5
Prr5l	0.29	0.18	0.43	0.21
Prr7	16.57	17.34	16.73	14.82
Prr9	0	0	0	0
Prrc1	52.64	51.32	51.3	52.86
Prrc2a	160.71	141.09	136.83	147.57
Prrc2b	61.53	55.08	51.97	55.25
Prrc2c	89.29	74.68	72.94	80.27
Prrg1	7.46	8.8	8.67	9.19
Prrg2	13.84	10.88	12.78	14.26
Prrg3	43.88	41.53	42.13	49.3
Prrg4	0.3	0.22	0.73	0.69
Prrt1	1.56	1.97	0.71	1.56
Prrt2	6.93	6.86	5.33	5.9
Prrt3	0.4	0.2	0.33	0.46
Prrt4	0	0.07	0.12	0
Prrx1	369.72	355.12	339.16	366.12
Prrx2	151.9	157.08	123.8	132.36
Prrxl1	0	0	0.07	0
Prss1	0	0	0	0
Prss12	1.47	1.51	1.39	2.41
Prss16	0.98	1.95	1.21	1.27
Prss2	0	0	0	0
Prss21	0	0	0	0
Prss22	0	0	0.08	0.1
Prss23	341.65	343.33	329.23	337.15
Prss27	0	0.11	0	0
Prss28	0	0	0	0
Prss29	0	0	0	0
Prss3	0	0	0	0
Prss30	0	0	0	0
Prss32	0	0.09	0	0
Prss33	0	0	0	0
Prss34	0	0	0	0
Prss35	1.08	1.36	0.99	1.42
Prss36	4.8	4.07	4.01	4.53
Prss37	0	0	0	0
Prss38	0.21	0	0	0
Prss39	0	0	0	0
Prss40	0	0	0	0
Prss41	0	0	0	0
Prss42	0	0	0	0
Prss43	0	0	0	0
Prss44	0	0	0	0
Prss45	0	0	0.09	0
Prss46	0	0	0.17	0.3
Prss48	0	0.14	0	0.14
Prss50	0	0	0	0.09
Prss51	0	0	0	0
Prss52	0	0	0	0
Prss53	1.9	1.8	1.59	1.09
Prss54	0	0	0	0
Prss55	0	0	0	0
Prss56	0.13	0	0	0.06
Prss57	0	0	0.13	0
Prss58	0	0	0	0
Prss8	0	0	0.17	0.13
Prtg	0.54	0.51	0.5	0.58
Prtn3	1.75	3.46	2.47	2.27
Prune	16.53	16.33	17.84	17.43
Prune2	0.95	0.79	3.99	4.16
Prx	1.39	1.58	1.49	1.07
Psap	1661.99	1611.29	1767.54	1798.63
Psapl1	0	0	0.24	0.44
Psat1	202.25	205.72	196.11	201.43
Psca	0	0	0.13	0.15
Psd	3.27	3.93	3.34	3.95
Psd2	0.53	0.66	0.55	0.7
Psd3	6.57	6.37	6.36	6.93
Psd4	13.19	12.6	9.49	9.41
Psen1	81.16	76.4	69.41	77.95
Psen2	41.32	37.44	35.24	34.03
Psenen	104.11	116.55	107.54	119.46
Psg-ps1	0	0	0	0
Psg16	0	0	0.09	0
Psg17	0	0	0	0
Psg18	0	0	0	0
Psg19	0	0	0	0
Psg20	0	0	0	0
Psg21	0	0	0	0
Psg22	0.33	0.4	0.11	0.27
Psg23	0	0	0.05	0.06
Psg25	0	0	0	0
Psg26	0	0	0	0
Psg27	0	0	0	0
Psg28	0	0	0	0
Psg29	0	0	0	0
Psip1	74.29	75.62	73.46	71.11
Pskh1	27.48	26.19	25.83	27.88
Psma1	190.03	184.03	194.96	201.66
Psma2	228.53	225.05	240.88	218.56
Psma3	196.97	204.87	206.54	193.23
Psma4	225.26	229.7	227.07	235.51
Psma5	164.43	177.11	172.15	172.71
Psma6	258.68	273.46	264.72	262.46
Psma7	219.64	230.17	249.66	221.46
Psma8	0.22	0.37	0.81	0.52
Psmb1	319.66	321.11	317.43	321.97
Psmb10	19.23	21.43	22.11	25.56
Psmb11	0	0	0.02	0
Psmb2	175.71	179.23	171.32	156.93
Psmb3	246.33	251.72	249.33	250.33
Psmb4	400.3	405.37	435.52	419.19
Psmb5	219.18	219.52	229.67	212.01
Psmb6	138.18	136.08	158.45	143.41
Psmb7	211.89	214.87	213.91	207.72
Psmb8	28.82	28.02	30.89	32.44
Psmb9	15.13	13.68	14.01	13.26
Psmc1	183.99	186.22	183.14	187.06
Psmc2	137.95	140.99	140.86	142.59
Psmc3	189.66	196.81	203.79	201.48
Psmc3ip	12.07	12.21	13.55	10.81
Psmc4	139.49	140.84	145.72	138.87
Psmc5	175.15	174.52	173.59	176.05
Psmc6	137.77	148.58	155.74	158.07
Psmd1	110.1	107.56	110.04	114.73
Psmd10	29.41	32.7	35.14	35.85
Psmd11	108.85	105.86	100.36	107.86
Psmd12	90.24	86.97	87.13	89.26
Psmd13	132.77	135.15	137.95	135.07
Psmd14	119.66	119.79	113.01	114.47
Psmd2	246.76	241.97	243.17	247.58
Psmd3	134.33	133.59	135.46	134.65
Psmd4	167.54	179.19	177.37	179.06
Psmd5	42.76	43.92	43.17	39.34
Psmd6	146.81	158.05	153.53	152.13
Psmd7	169.47	174.29	175.98	177.27
Psmd8	163.91	162.22	170.97	165.67
Psmd9	26.55	27.66	29.04	26.86
Psme1	67.74	69.98	68.37	69.56
Psme2	96.83	101.04	99.12	96.75
Psme2b	3.56	3.21	3.45	5.93
Psme3	103.69	102.77	95.72	103.27
Psme4	79.5	74.41	66.78	75.24
Psmf1	21.49	19.5	20.22	21.13
Psmg1	47.71	56.14	57.17	62.1
Psmg2	53.78	50.47	50.63	49.77
Psmg3	31.95	29.61	32.07	30.87
Psmg4	24.11	28.99	29.74	25.49
Psors1c2	0	0.15	0	0.16
Pspc1	14.44	13.88	14.46	14.69
Psph	50.78	49.95	51.89	54.56
Pspn	0.6	0.3	0	0.6
Psrc1	21.75	20.88	21.6	22.88
Pstk	30.93	32.77	31.55	32.15
Pstpip1	1.36	1.81	1.87	2.23
Pstpip2	1.87	2.23	2.25	2.85
Ptafr	0.76	0.55	1.21	1.37
Ptar1	9.26	8.33	9.35	9.4
Ptbp1	199.55	191.13	192.59	205.97
Ptbp2	14.6	14.49	13.93	15.04
Ptbp3	38.42	37	38.23	43.01
Ptcd1	20.35	21.3	19.91	19.58
Ptcd2	31.28	33.14	31.21	36.16
Ptcd3	53.1	49.75	48.17	54.43
Ptch1	8.68	7.04	6.32	7.17
Ptch2	2.04	1.61	2.4	2.14
Ptchd1	0.09	0.06	0.08	0.04
Ptchd2	0.11	0.07	0.04	0.01
Ptchd3	0	0	0	0
Ptchd4	0.65	0.68	0.86	0.81
Ptcra	0.1	0	0.08	0
Ptdss1	47.76	47.4	44.32	47.67
Ptdss2	32.48	34.49	33.98	32.79
Pten	66.48	66.19	63.45	70.08
Pter	8.72	7.81	8.29	9.22
Ptf1a	0	0	0	0
Ptf1aos	0	0	0	0
Ptgdr	0	0	0	0
Ptgdr2	0	0	0	0
Ptgds	0	0	0	0
Ptger1	13.55	14.1	10.48	11.7
Ptger2	0.85	0.39	1.06	1.1
Ptger3	0.37	0.61	0.67	0.43
Ptger4	2.22	2.58	2.46	2.32
Ptges	58.53	57.92	56.27	59.81
Ptges2	19.68	19.04	20.08	21.25
Ptges3	172.52	179.33	181.61	182.52
Ptges3l	6.5	7.9	8.42	7.03
Ptgfr	6.96	6.89	6.56	7.98
Ptgfrn	57.16	52.86	58.12	59.08
Ptgir	8.83	9.32	10.3	11.1
Ptgis	72.08	71.37	84.95	82.91
Ptgr1	31.37	33	36.1	33.36
Ptgr2	37.22	38.21	35.9	39.88
Ptgs1	8.84	8.67	16.31	16.05
Ptgs2	10.23	9.84	15.78	15.49
Ptgs2os	0.25	0.08	0.45	0.25
Ptgs2os2	0.43	0.57	0.78	1
Pth	0	0	0	0
Pth1r	25.83	27.19	25.28	24.25
Pth2	0	0	0	0
Pth2r	0.05	0.15	0.17	0.05
Pthlh	0.08	0.08	0.28	0.33
Ptk2	39.17	39.33	37.05	40.11
Ptk2b	2.76	2.71	3.5	3.98
Ptk6	0	0.05	0	0
Ptk7	28.02	26.23	29.89	31.27
Ptma	1560.84	1600.1	1689.12	1558.63
Ptms	632.09	657.1	719.91	645.88
Ptn	4.39	4.9	5.47	5.48
Ptov1	98.37	100.37	90.15	96.78
Ptp4a1	14.05	16.93	15.7	17.55
Ptp4a2	157.82	158.56	154.65	162.87
Ptp4a3	11.26	10.25	10.37	11.88
Ptpdc1	10.21	9.46	9.14	10.72
Ptpmt1	29.83	29.64	29.19	29.03
Ptpn1	41.36	39.2	36.19	39.06
Ptpn11	89.18	83.36	83.24	82.64
Ptpn12	66.7	66.08	62.01	67.1
Ptpn13	14.8	13.64	12.76	13.45
Ptpn14	8.23	6.61	6.32	6.72
Ptpn18	0.32	0.4	1.01	0.72
Ptpn2	44.01	46.21	45.75	44.27
Ptpn20	0.04	0.08	0.07	0.04
Ptpn21	8.4	6.67	7.58	8.13
Ptpn22	0.5	0.36	0.23	0.36
Ptpn23	29.81	26.39	25.81	27.31
Ptpn3	3.46	3.54	2.94	3.39
Ptpn4	4.68	4.14	4.15	3.75
Ptpn5	12.26	10.48	9.8	9.43
Ptpn6	1.07	0.67	2.01	1.51
Ptpn7	0.19	0.15	0.41	0.38
Ptpn9	36.3	33.7	33.37	38.39
Ptpra	104.37	94.75	92.99	98.58
Ptprb	0.97	0.86	0.93	1.06
Ptprc	1	1.34	2.16	2.04
Ptprcap	0.62	0	0.13	0.31
Ptprd	4.81	4.45	3.42	4.5
Ptpre	1.17	1.05	1.19	1.73
Ptprf	4.58	4.16	5.69	5.9
Ptprg	34.72	31.61	27.33	30.86
Ptprh	0	0	0	0
Ptprj	15.84	14.33	14.4	14.98
Ptprk	7.61	6.88	7.33	7.66
Ptprm	25.48	23.23	21.66	24.8
Ptprn	92.98	90.9	84.35	91.59
Ptprn2	0	0.05	0.07	0.03
Ptpro	0.12	0.09	0.03	0.18
Ptprq	0	0	0.03	0.05
Ptprr	0	0	0.08	0
Ptprs	93.86	82.45	84.5	88.65
Ptprt	0.01	0	0	0
Ptprtos	0	0	0	0
Ptpru	9.52	9.36	10.09	11.32
Ptprv	0.08	0.04	0.18	0.08
Ptprz1	0.09	0.16	0.05	0.09
Ptrf	304.5	297.64	259.2	264.55
Ptrh1	53.34	51.23	63.35	62.84
Ptrh2	18.05	18.72	19.52	18.02
Ptrhd1	2.19	1.75	1.69	1.86
Pts	23.53	24.17	21.43	22.93
Pttg1	32.86	36.12	40.08	34.52
Pttg1ip	220.12	218.18	198.39	223.88
Ptx3	2201.05	2258.17	2197.54	2053.61
Ptx4	0	0.08	0	0.08
Puf60	108.13	100.62	107.3	109.4
Pum1	51.9	47.8	44.81	49.5
Pum2	62.11	58.77	56.23	64.33
Pura	26.1	21.16	23.9	24.65
Purb	32.92	31.91	31.33	34
Purg	13.94	14.87	13.56	15.04
Pus1	36.33	40.35	36.08	36.3
Pus10	17.59	15.38	15.73	17.3
Pus3	17.15	16.18	15.36	15.09
Pus7	28.24	26.56	24.45	27.07
Pus7l	6.94	8.12	8.15	7.09
Pusl1	16.6	18.43	17.39	15.64
Pvalb	0	0.14	0	0
Pvr	38.63	36.52	37.83	41.74
Pvrl1	15.57	14.82	14.6	15.36
Pvrl2	74.69	75.63	76.55	75.82
Pvrl3	31.37	30.98	28.32	31.14
Pvrl4	0.22	0.36	0.29	0.71
Pvt1	9.55	10.37	9.18	9.99
Pwp1	32.3	34.26	34.35	34.88
Pwp2	22	20.44	18.93	18.34
Pwwp2a	14.53	15.67	13.51	14.81
Pwwp2b	5.13	4.75	5.91	5.65
Pxdc1	6.16	6.03	8.33	7.6
Pxdn	38.03	37.68	38.49	41.45
Pxk	54.27	50.82	47.93	50.04
Pxmp2	1.78	1.39	2.66	2.41
Pxmp4	28.18	31.72	27.93	33.3
Pxn	31.48	28.58	33.02	32.1
Pxt1	0	0	0.11	0
Pxylp1	22.24	18.7	17.48	18.61
Pycard	3.56	2.6	4.05	4.54
Pycr1	11.36	10.28	11.26	9.92
Pycr2	45.55	47.3	47.86	44.33
Pycrl	25.04	26.47	24.05	24.93
Pydc3	0.54	0.48	0.31	0.73
Pydc4	0	0.1	0.04	0.11
Pygb	40.11	39.65	36.19	41.42
Pygl	51.45	50.69	56.07	56.63
