WT_1	WT_2	KO_1	KO_2
Taar7f	0	0	0	0
Taar8a	0	0	0	0
Taar8b	0	0	0	0
Taar8c	0	0	0	0
Taar9	0	0	0	0
Tab1	12.5	13.94	14.92	12.82
Tab2	65.3	59.33	78.57	73.89
Tab3	5.19	4.24	5.6	5.52
Tac1	0	0	0.12	0.13
Tac2	0	0	0	0
Tac4	0	0	0.1	0.21
Tacc1	79.62	70.99	60.14	54.17
Tacc2	24.84	26.39	23.81	21.09
Tacc3	66.81	62.96	64.05	64.82
Taco1	17.42	16.81	16.97	19.38
Tacr1	0.02	0	0.05	0.07
Tacr2	0	0.05	0	0
Tacr3	0	0	0	0
Tacstd2	0.13	0.13	2.84	2.23
Tada1	23.75	24.01	26.93	24.88
Tada2a	21.41	20.12	25.77	22.92
Tada2b	10.52	10.86	14.62	14.06
Tada3	34.81	34.27	33.58	30.8
Taf1	21.98	17.89	22.06	20.18
Taf10	196.14	221.41	178.39	185.81
Taf11	47.39	48.96	41.09	47.18
Taf12	38.66	40.97	43.2	42.91
Taf13	46.91	46.62	37.5	38.69
Taf15	119.71	122.72	144.71	134.84
Taf1a	10.14	8.92	7.71	8.47
Taf1b	19.81	20	19.81	19.21
Taf1c	9.21	9.63	9.57	8.48
Taf1d	57.94	75.61	73.45	66.8
Taf2	22.05	17.54	24.85	23.52
Taf3	9.87	11.97	12.43	11.48
Taf4a	10.05	9.76	11.58	10.81
Taf4b	2.33	2.33	3.58	3.38
Taf5	6.91	5.68	7.58	7.04
Taf5l	22.1	20.27	29.45	27.33
Taf6	28.08	25.72	31.61	29.36
Taf6l	17.24	17.11	16.1	12.95
Taf7	3.46	3.42	3.7	3.7
Taf7l	0.17	0	0.13	0.33
Taf8	12.82	13.01	10.48	12.65
Taf9	114.97	110.53	133.23	137.26
Taf9b	7.54	8.1	10.1	7.36
Tagap	0.35	0.17	0.35	0.41
Tagap1	9.42	9.98	10.13	9.68
Tagln	1570.5	1414.41	1198.53	1318.56
Tagln2	490.36	481.09	682.49	711.94
Tagln3	0.59	0.6	0.54	0.22
Tal1	0.73	0.18	0.85	0.47
Tal2	0.3	0.1	0.11	0
Taldo1	149.3	170.75	169.76	178.21
Tamm41	23.59	23.51	22.31	23.75
Tanc1	13.33	11.32	15.62	14.33
Tanc2	5.9	5.23	6.37	5.58
Tango2	28.84	25.5	22.86	20.97
Tango6	9.75	7.89	8.29	7.53
Tank	37	34.63	48.13	46.15
Taok1	26.45	19.98	30.59	25.94
Taok2	32.11	32.35	32.85	31.82
Taok3	26.31	30.44	34.43	29.7
Tap1	34.09	31.41	38.49	36.79
Tap2	85.51	73.38	52.16	52.11
Tapbp	103.81	102.45	120.8	124.09
Tapbpl	14.33	12.03	13.24	13.28
Tapt1	22.19	17.95	22.09	23.68
Tarbp2	32.49	33.96	31.62	31.83
Tardbp	70.41	66.2	72.11	67.73
Tarm1	1.46	1.35	1.72	1.93
Tars	186.24	183.2	212.81	206.22
Tars2	27.46	25.97	22.28	22.7
Tarsl2	2.24	2.33	2.4	2.65
Tas1r1	0.08	0.16	0.39	0.49
Tas1r2	0	0	0	0
Tas1r3	0.16	0.5	0.48	0.28
Tas2r102	0	0	0	0
Tas2r103	0	0.13	0	0
Tas2r104	0	0	0	0
Tas2r105	0	0	0	0
Tas2r106	0	0	0	0
Tas2r107	0	0	0	0
Tas2r108	0	0	0	0
Tas2r109	0	0	0	0
Tas2r110	0	0	0	0
Tas2r113	0	0	0	0
Tas2r114	0	0	0	0
Tas2r115	0	0	0	0
Tas2r116	0	0	0	0
Tas2r117	0	0	0	0
Tas2r118	0	0	0	0
Tas2r119	0	0	0	0
Tas2r120	0	0	0	0
Tas2r121	0	0	0	0
Tas2r122	0	0	0	0
Tas2r123	0	0	0	0
Tas2r124	0	0	0	0
Tas2r125	0	0	0	0
Tas2r126	0	0	0	0
Tas2r129	0	0	0	0
Tas2r130	0	0	0	0
Tas2r131	0	0	0	0
Tas2r134	0.13	0	0	0
Tas2r135	0	0.12	0.13	0
Tas2r136	0	0	0	0
Tas2r137	0	0	0	0
Tas2r138	0	0	0	0
Tas2r139	0	0	0	0
Tas2r140	0	0	0	0
Tas2r143	0	0	0.14	0
Tas2r144	0	0	0	0
Tasp1	12.7	11.34	12.01	11.87
Tat	0	0	0	0
Tatdn1	12.46	13.83	14.87	13.38
Tatdn2	42.39	38.49	40.99	37.73
Tatdn3	6.23	5.96	6.99	5.13
Tax1bp1	133.16	123.28	137.63	131.06
Tax1bp3	121.31	123.31	131.96	134.29
Taz	22.66	23.25	19.98	20.98
Tbata	0	0.13	0.14	0.14
Tbc1d1	21.21	17.37	28.31	26.08
Tbc1d10a	34.2	31.86	28.09	32.78
Tbc1d10b	52.2	47.42	47.98	48.67
Tbc1d10c	0.64	0.51	0.56	0.22
Tbc1d12	9.27	7.49	10.37	9.13
Tbc1d13	36.06	35.53	35.73	34.74
Tbc1d14	19.41	19.91	20.78	20.52
Tbc1d15	39.74	33.73	44.95	40.03
Tbc1d16	6.86	5.2	5.83	5.28
Tbc1d17	43.23	45.86	36.94	36.62
Tbc1d19	15.19	14.46	14.65	17.05
Tbc1d2	2.03	2.25	2.44	2.45
Tbc1d20	75.39	63.4	81.53	75.6
Tbc1d21	0	0.11	0	0
Tbc1d22a	18.3	18.33	19.6	18.06
Tbc1d22b	14.73	13.75	13.37	13.58
Tbc1d22bos	0.09	0.09	0.28	0
Tbc1d23	26.98	20.68	26.66	24.75
Tbc1d24	6.32	5.24	6.14	5.92
Tbc1d25	7.21	6.95	9.4	7.05
Tbc1d2b	83.95	73.37	78.67	71.69
Tbc1d30	0.15	0.13	0.27	0.15
Tbc1d31	19.15	19.67	23.85	22.74
Tbc1d32	3.61	3.63	4.41	3.84
Tbc1d4	2.91	2.42	2.73	2.61
Tbc1d5	14.67	14.97	19.99	18.39
Tbc1d7	20.53	18.36	20.58	19.17
Tbc1d8	0.69	0.65	1.13	1.2
Tbc1d8b	22.45	18.86	27.49	23.3
Tbc1d9	2.52	1.75	4.2	3.23
Tbc1d9b	51.23	50.18	54.49	53.27
Tbca	544.3	490.7	450.11	459.7
Tbcb	118.56	117.77	109.04	115.68
Tbcc	26.21	25.9	18.8	19.14
Tbccd1	11.43	13.48	14.04	11.82
Tbcd	52.21	48.27	50.56	47.51
Tbce	29.75	29.45	32.88	27.92
Tbcel	20.16	21.18	20.68	19.88
Tbck	8.04	7.39	9.31	9.23
Tbk1	29.81	27.73	32.21	29.45
Tbkbp1	13.13	12.59	12.32	11.87
Tbl1x	73.6	66.89	83.96	75.42
Tbl1xr1	17	15.99	18.22	16.16
Tbl2	31.05	28.48	32.29	30.08
Tbl3	49.9	48.36	48.32	46.54
Tbp	14.93	15.68	20.74	22.59
Tbpl1	34.64	33.41	39.18	37.6
Tbpl2	0.06	0	0	0
Tbr1	0.06	0.11	0.03	0.09
Tbrg1	204.72	206.51	216.36	222.07
Tbrg3	0.12	0.05	0.15	0.12
Tbrg4	38.07	37.26	37.94	38.09
Tbx1	4.08	4.31	4.25	5.91
Tbx10	0	0	0	0
Tbx15	71.89	69.73	60.49	59.99
Tbx18	16.52	15.17	16.81	14.33
Tbx19	0	0	0	0
Tbx2	1.2	1.55	1.24	1.47
Tbx20	0.08	0.02	0	0
Tbx21	0	0	0	0
Tbx22	0	0	0	0
Tbx3	7.83	9.09	7.74	6.41
Tbx3os2	0.08	0	0	0
Tbx4	0.33	0.3	0.53	0.51
Tbx5	2.36	2.52	3.73	3.31
Tbx6	0.39	0.79	0.5	0.3
Tbxa2r	25.01	27.38	23.72	22.38
Tbxas1	1.18	0.8	1.6	1.6
Tc2n	0	0.12	0.13	0
Tcaf1	37.11	31.92	36.03	33.03
Tcaf2	17.06	13.98	16.72	15.34
Tcaf3	0	0.04	0	0
Tcaim	3.98	4.31	5.17	5.17
Tcam1	0.77	0.89	0.44	0.5
Tcap	0.12	0	0.67	0.7
Tcea1	193.7	172.92	224.8	211.82
Tcea2	4.83	4.87	4.63	4.14
Tcea3	16.93	20.31	12.18	15.26
Tceal1	11.42	12.15	11.1	8.72
Tceal3	5.31	5.49	7.37	6.4
Tceal5	0.96	1.06	1.06	1.21
Tceal6	0	0	0	0
Tceal7	0	0.12	0.26	0.95
Tceal8	118.87	130	126.04	123.78
Tceanc	2.57	1.91	2.92	2.48
Tceanc2	7.9	6.92	8.24	7.46
Tceb1	167.28	161.92	145.87	152.61
Tceb2	503.4	596.14	509.45	546.46
Tceb3	30.69	28.09	38.91	35.98
Tcerg1	43.64	42.94	52.3	46.47
Tcerg1l	0.04	0	0	0
Tcf12	56.96	52.53	70.23	67.32
Tcf15	0.38	0.51	0.41	0.43
Tcf19	34.97	31.33	42.19	42.59
Tcf20	19.19	18.04	22.33	22.64
Tcf21	0.19	0.09	0.1	0.21
Tcf23	0.13	0.16	0.15	0.09
Tcf24	2.37	2.68	1.98	2.02
Tcf25	179.92	188.03	206.05	201.92
Tcf3	74.87	78.88	71.91	72.6
Tcf4	49.17	55.43	48.47	46.8
Tcf7	0.4	0.7	2.44	1.97
Tcf7l1	26.17	32.94	32.36	29.76
Tcf7l2	12.67	14.51	13.62	13.44
Tcfl5	14.94	16.37	23.3	23.54
Tchh	0.6	0.7	0.96	0.7
Tchhl1	0	0	0	0.06
Tchp	8.27	7.96	6.85	7.29
Tcirg1	53.99	58.74	71.3	67.37
Tcl1	0	0	0	0
Tcl1b1	0	0	0	0
Tcl1b2	0	0	0	0
Tcl1b3	0	0	0	0
Tcl1b4	0	0	0	0
Tcl1b5	0	0	0	0
Tcn2	56.65	59.36	73.85	69.38
Tcof1	50.53	52.84	59.45	56.98
Tcp1	386.25	356.2	366.32	361.59
Tcp10a	0	0	0	0
Tcp10b	0.22	0.27	0.18	0.24
Tcp10c	0	0	0	0
Tcp11	0	0	0.14	0.29
Tcp11l1	5.56	4.91	6.34	5.03
Tcp11l2	11.4	10.15	10.57	8.59
Tcp11x2	0.06	0.32	0.21	0.29
Tcstv1	0	0	0	0
Tcstv3	0	0	0	0
Tcta	28.51	26.61	25.16	25.69
Tcte1	0	0	0	0
Tcte2	0.64	0.16	0.35	0.37
Tcte3	0.36	0.44	0	0.3
Tctex1d1	0	0	0	0
Tctex1d2	20.81	24.12	22.09	25.15
Tctex1d4	0.12	0.84	0.26	0.13
Tctn1	6.25	6.41	6.09	6.12
Tctn2	6.34	7.21	6.83	7.46
Tctn3	6.27	5.31	7.42	6.15
Tdg	21.05	14.12	18.35	14.01
Tdgf1	0	0	0	0
Tdh	0	0	0	0
Tdo2	0	0.21	0.23	0.16
Tdp1	20.97	19.08	22.76	24.16
Tdp2	26.28	22.59	25.97	27.07
Tdpoz1	0	0	0	0
Tdpoz2	0	0	0	0
Tdpoz3	0	0	0	0
Tdpoz4	0	0.1	0	0
Tdpoz5	0	0	0	0
Tdrd1	0.22	0.14	0.17	0.15
Tdrd12	0.07	0	0	0
Tdrd3	18.22	17.58	19.57	17.99
Tdrd5	0	0.04	0	0
Tdrd6	0	0.05	0.02	0.02
Tdrd7	18.01	15.87	19.75	18.8
Tdrd9	0.05	0.02	0.02	0
Tdrkh	2.71	2.86	2.09	2.13
Tdrp	3.95	3.22	2.3	2.24
Tead1	59.34	52.99	65.93	57.15
Tead2	59.34	61.08	51.56	58.36
Tead3	32.39	29.99	37.37	38.33
Tead4	0.9	0.95	2.77	2.6
Tec	2.51	1.9	3.02	2.54
Tecpr1	14.96	14.03	11.48	11.43
Tecpr2	5.08	4.53	6.35	5.33
Tecr	98.06	123.74	136.75	141.49
Tecrl	0.05	0	0	0.16
Tecta	0	0	0.08	0.03
Tectb	0	0	0.04	0
Teddm1a	0.08	0	0	0
Teddm1b	0.09	0.26	0.14	0
Teddm2	0	0.14	0	0.08
Teddm3	0	0	0	0
Tef	52.1	47.21	44.99	42.56
Tefm	11.15	10	12.26	12.25
Tek	16.58	14.23	14.64	13.29
Tekt1	0	0.08	0	0
Tekt2	1.89	2.82	2.39	2.32
Tekt3	0	0	0	0
Tekt4	0	0	0	0
Tekt5	0	0	0	0.2
Telo2	16.64	16.01	13.08	12.77
Ten1	31.01	30.67	26.29	28.48
Tenm1	0.01	0	0	0
Tenm2	0.04	0.03	0.11	0.15
Tenm3	2.44	1.85	1.92	1.81
Tenm4	2.86	2.41	3.25	2.77
Tep1	18.96	15.45	19.29	17.27
Tepp	0	0	0	0
Terc	0	0	0	0
Terf1	16.68	17.31	16.34	15.93
Terf2	22.68	25.61	21.43	22.15
Terf2ip	12.39	12.57	13.96	11.95
Tert	2.15	1.45	2.03	1.74
Tes	62.23	57.4	60.3	57.13
Tesc	0.12	0.12	0.27	0.28
Tescl	0	0	0	0
Tesk1	19.55	18.14	20.23	19.56
Tesk2	4.64	4.3	4.16	4.72
Tespa1	0	0	0	0
Tet1	0.5	0.38	0.44	0.45
Tet2	4.35	4	5.02	4.6
Tet3	10.77	8.85	11.05	10.16
Tex10	29.66	28.94	32.98	30.96
Tex101	0	0	0	0
Tex11	0.27	0.31	0.11	0.05
Tex12	0	0	0	0
Tex13	0.05	0	0.06	0
Tex13a	0	0	0	0
Tex14	0	0.07	0.15	0.05
Tex15	0.58	0.44	0.73	0.56
Tex16	0.03	0	0.06	0.06
Tex19.1	0	0	0.14	0.07
Tex19.2	0	0	0	0
Tex2	11.68	11.03	14.08	11.56
Tex21	0	0	0	0.06
Tex22	0	0.18	0.1	0.2
Tex24	0	0	0	0
Tex26	0.84	0.21	0.34	0.36
Tex261	100.72	94.49	94.3	97.07
Tex264	107.73	107.82	99.91	101.22
Tex28	0	0	0	0
Tex29	0	0	0	0
Tex30	16.49	15.73	21.54	21.37
Tex33	0	0	0	0
Tex35	0	0	0	0
Tex36	0	0	0	0
Tex37	0	0	0	0
Tex38	0.14	0	0.16	0
Tex40	0.61	1.53	1.33	1.21
Tex43	0	0	0	0
Tex9	1.78	2.29	3.53	2.96
Tfam	23.79	21.13	22.43	21.38
Tfap2a	0.14	0.21	0.63	0.35
Tfap2b	0.04	0.03	0.22	0.13
Tfap2c	0	0.04	0.17	0.14
Tfap2d	0	0	0	0
Tfap2e	0	0	0	0
Tfap4	4.11	4.41	6.2	6.57
Tfb1m	6.28	6.12	7.48	6.62
Tfb2m	24.1	21.94	28.12	25.13
Tfcp2	10.04	10.91	11.07	11.24
Tfcp2l1	0.04	0.02	0.03	0.07
Tfdp1	119.1	110.63	141.73	139.2
Tfdp2	8.67	8.08	9.02	8.16
Tfe3	39.36	40.44	52.83	50.68
Tfeb	7.84	8.39	7.73	8.3
Tfec	2.64	1.78	3.64	4.36
Tff1	0	0	0.29	0
Tff2	0	0	0	0
Tff3	0	0	0	0
Tfg	96.1	98.54	118.38	119.89
Tfip11	26.48	26.25	30.28	29.6
Tfpi	83.9	77.37	84.1	79.83
Tfpi2	28.52	29.3	57.91	51.04
Tfpt	41.01	40.03	32.05	32.33
Tfr2	0.73	0.83	1.32	0.97
Tfrc	26.87	22.58	34.39	30.49
Tg	0.59	0.52	1.32	1.18
Tgds	23.95	21.16	25.29	25.62
Tgfa	2.69	2.32	1.61	2.2
Tgfb1	75.13	77.96	127.68	117.97
Tgfb1i1	69.1	76.78	85.82	82.42
Tgfb2	14.33	13.27	15.06	14.71
Tgfb3	91.66	89.03	104.96	99.41
Tgfbi	20.73	21.38	30.09	26.7
Tgfbr1	54.35	47.25	57.81	51.34
Tgfbr2	100.24	90.39	105.68	95.25
Tgfbr3	157.56	131.19	143.8	129.34
Tgfbr3l	1.29	1.19	0.94	0.24
Tgfbrap1	14.06	11.38	13.87	14.08
Tgif1	48.2	50.48	67.37	67.04
Tgif2	10.87	9.73	9.92	10.85
Tgif2lx1	0	0	0	0
Tgif2lx2	0	0	0	0
Tgm1	1.91	1.29	2.29	2.57
Tgm2	28.41	24.87	32.76	33.15
Tgm3	0	0	0.03	0
Tgm4	6.66	7.24	6.31	6.56
Tgm5	0	0	0	0
Tgm6	0	0	0	0
Tgm7	0	0	0	0
Tgoln1	84.41	74.93	84.4	71.36
Tgoln2	33.43	25.71	37.71	39.48
Tgs1	16.4	15.33	17.98	14.17
Tgtp1	0.49	0	1.14	0.7
Tgtp2	5.66	4.46	9.63	11.25
Th	0	0	0	0
Tha1	3.22	4.17	1.59	2.41
Thada	7.09	6.04	8.7	6.62
Thap1	11.11	10.42	10.25	10.88
Thap11	39.81	34.55	32.55	30.75
Thap2	7.11	6.01	9.42	7.89
Thap3	17.49	23.85	16.11	16.98
Thap4	30.35	30.32	29.54	31.11
Thap6	4.75	4.52	4.96	5.77
Thap7	28.06	35.87	24.72	28.49
Thbd	20.59	18.13	26.65	28
Thbs1	2472.81	1937.6	2535.36	2413.71
Thbs2	2827.58	2513.98	2616.18	2454.67
Thbs3	43.08	44.97	48.98	46.72
Thbs4	0.89	0.8	6.93	7.59
Theg	0	0	0	0
Thegl	0	0	0	0
Them4	8.88	10.46	11.53	10.66
Them5	0	0	0	0
Them6	11.99	11.34	11.51	9.21
Them7	0	0	0.08	0
Themis	0.04	0	0.15	0.05
Themis2	1.13	0.57	1.95	1.73
Themis3	0	0	0	0
Thg1l	10.35	10.94	11.27	10.74
Thnsl1	2.5	2.55	2.02	2.36
Thnsl2	9.88	9.42	7.31	8.39
Thoc1	28	29.15	30.22	30.58
Thoc2	25.93	25.32	29.32	25.61
Thoc3	38.51	34.53	29.18	29.79
Thoc5	36.65	39.74	38.86	37.87
Thoc6	33.61	30.74	31.5	31.76
Thoc7	89.01	98.81	111.83	111.6
Thop1	40.09	38.47	40.58	40.73
Thpo	0.16	0.59	0.29	0.37
Thra	51.59	51.91	39.04	38.46
Thrap3	94.02	102.31	122.91	111.23
Thrb	1.47	1.81	1.48	1.13
Thrsp	3.9	4.27	2.31	0.76
Thsd1	4.08	3.52	3.49	3.68
Thsd4	1.21	0.98	1.26	1.66
Thsd7a	7.86	5.55	5.92	5.3
Thsd7b	0	0	0	0
Thtpa	11.71	10.97	11.83	12.52
Thumpd1	47.58	47.4	51.26	47.61
Thumpd2	8.19	6.69	8.54	6.77
Thumpd3	32.15	30.04	33.61	29.94
Thy1	333.22	360.64	375.09	367.22
Thyn1	46.53	48.02	57.62	70.4
Tia1	17.33	16.66	19.88	16.34
Tial1	31.78	26.96	35.79	35.88
Tiam1	20	16.97	23.05	20.11
Tiam2	2.66	4.41	3.05	2.49
Ticam1	10.05	11	13.51	12.33
Ticam2	0.17	0.24	0.51	0.31
Ticrr	4.42	3.62	5.87	5.78
Tie1	9.39	6.94	9.91	9.09
Tifa	7.34	6.46	8.97	6.79
Tifab	0.22	0.03	0.14	0.39
Tigar	6.96	6.87	8.44	7.65
Tigd2	13.03	14.44	16.33	16.19
Tigd3	0.95	1.38	0.75	1.19
Tigd4	0	0	0.03	0
Tigd5	1.7	1.65	1.71	1.44
Tigit	0.48	0.24	0.13	0
Timd2	0	0	0	0
Timd4	0	0	0	0
Timeless	16.12	14.82	13.81	15.84
Timm10	43.34	46.66	40.97	45.67
Timm10b	51.05	64.31	55.46	60.83
Timm13	120.11	130.61	94.85	105.06
Timm17a	129.87	141.47	146.88	161.8
Timm17b	34.59	30.69	29.45	33.03
Timm21	26.46	25.75	27.94	29.24
Timm22	18.17	18.02	15.86	16.63
Timm23	215.35	201.19	236.65	243.67
Timm44	42.6	46.29	48.14	48.34
Timm50	59.06	70.08	84.06	89.27
Timm8a1	63.68	59.09	63.38	67.64
Timm8a2	0.13	0	0.14	0
Timm8b	88.07	101.27	105.59	100.47
Timm9	23.93	31.06	31.32	27.02
Timmdc1	25.77	27.9	26.26	25.53
Timp1	1251.49	1355.54	1960.28	2035.33
Timp2	335.75	337.53	313.02	303.14
Timp3	292.74	274.32	527.93	479.86
Timp4	0.16	0.4	0.35	0.09
Tinag	0.07	0.13	0	0.07
Tinagl1	31.38	30.7	34.41	35.06
Tinf2	22.37	19.12	22.09	22.96
Tiparp	22.77	18.69	19.07	17.26
Tipin	65.42	64.87	63.36	64.48
Tiprl	22.33	20.93	22.31	22.99
Tirap	8.59	8.4	11.44	9.73
Tjap1	42.25	36.01	40.99	43.99
Tjp1	23.33	18.61	31.78	28.86
Tjp2	8.69	9.24	10.48	10.28
Tjp3	0.04	0.04	0.08	0.04
Tk1	52.52	54.18	53.1	59.11
Tk2	17.03	16.24	14.58	14.73
Tkfc	17.95	13.85	14.12	14.01
Tkt	170.42	194.11	181.35	187.88
Tktl1	0.04	0.05	0	0
Tktl2	0	0	0	0
Tlcd1	15.91	17.5	17.07	16.15
Tlcd2	101.87	89.34	76.63	79.83
Tldc1	8.07	8.01	8.48	7.65
Tldc2	0	0.19	0	0.22
Tle1	10.97	10.68	12.41	13.59
Tle2	12.39	15.28	10.53	8.25
Tle3	43.96	43.46	46.82	42.42
Tle4	4.92	5.16	5.8	5.46
Tle6	6.64	6.31	8.33	5.71
Tlk1	34.77	32.76	38.36	34.16
Tlk2	29.78	29.04	36.15	33.8
Tll1	2.63	1.67	2.82	2.99
Tll2	0.03	0	0	0.04
Tln1	244.89	208.32	240.27	226.92
Tln2	41.28	34.71	54.42	48.48
Tlr1	4.08	2.95	3.79	3.19
Tlr11	0	0	0	0
Tlr12	0	0.03	0	0
Tlr13	2.75	2.45	5.8	4.76
Tlr2	7.1	6.04	9.01	8.01
Tlr3	5.22	5.58	7.85	6.73
Tlr4	14.88	12.49	19.1	18.27
Tlr5	1.85	1.7	3.04	2.53
Tlr6	2.65	2.45	1.42	2.44
Tlr7	1.38	0.96	3.51	1.91
Tlr8	0.77	0.42	1.18	1.22
Tlr9	0.03	0.13	0.17	0.14
Tlx1	0	0	0	0
Tlx2	0	0	0	0
Tlx3	0.15	0	0.16	0
Tm2d1	50.14	43.59	55.75	53.15
Tm2d2	113.64	105.62	111.41	117.94
Tm2d3	38.66	42.19	25.64	29.53
Tm4sf1	95.35	77.44	100.34	105.85
Tm4sf19	0.54	0.55	1.98	1.85
Tm4sf20	0	0	0	0
Tm4sf4	0.16	0.08	0	0.09
Tm4sf5	0	0	0	0
Tm6sf1	3.26	2.59	4.76	3.87
Tm6sf2	0.08	0.08	0.17	0
Tm7sf2	9.01	10.25	5.59	4.77
Tm7sf3	53	48.56	55.42	53.66
Tm9sf1	79.59	64.57	83.36	85.72
Tm9sf2	198.23	166.11	206.3	183.3
Tm9sf3	146.73	123.51	145.64	136.75
Tm9sf4	44.18	44.13	58.88	55.13
Tma16	16.3	20.51	26.22	24.86
Tma7	397.55	381.18	360.21	390.49
Tmbim1	65.4	64.98	71.48	71.32
Tmbim4	63.32	62.57	85.87	76.82
Tmbim6	873.77	826.87	710.62	706.96
Tmbim7	0	0	0	0
Tmc1	0	0	0	0
Tmc2	0	0	0	0.08
Tmc3	0.08	0	0.03	0
Tmc4	2.6	3.62	3.97	3.48
Tmc5	0.03	0	0.04	0.04
Tmc6	15.06	14.64	17.83	17.03
Tmc7	0.85	0.76	1.06	1.13
Tmc8	0.8	0.78	1.12	0.61
Tmcc1	7.57	7.69	8.28	7.64
Tmcc2	12.45	10.52	12.6	13.83
Tmcc3	17.77	15.11	20.08	17.57
Tmco1	33.07	34.04	37.16	39.32
Tmco2	0	0	0	0
Tmco3	20.65	18.29	22.66	22.07
Tmco4	8.47	9.08	8.69	9.5
Tmco5	0	0	0	0
Tmco5b	0	0	0	0
Tmco6	7.77	10.89	8.61	7.21
Tmed1	58.98	54.89	59.09	59.67
Tmed10	178.33	184.81	213.42	209.28
Tmed11	0	0	0	0
Tmed2	552.93	502.94	652.51	637.16
Tmed3	228.91	236.37	227.9	235.86
Tmed4	59.23	54.54	64.72	63.28
Tmed5	58.26	57.46	66.8	66.86
Tmed6	0	0	0.3	0
Tmed7	112.43	93.26	125.9	115.28
Tmed8	11.57	8.41	12.41	11.07
Tmed9	371.48	362.28	372.33	377.62
Tmeff1	81.99	71.99	78.94	72.61
Tmeff2	25.57	21.63	25.83	26.18
Tmem100	2.16	1.86	1.46	1.44
Tmem101	23.51	21.13	17.23	17.11
Tmem102	0	0	0	0
Tmem104	12.35	12.58	14.89	14.72
Tmem106a	28.82	28.35	30.29	31.11
Tmem106b	40.87	34.34	43.8	37.94
Tmem106c	16.06	20.47	18.12	18.15
Tmem107	11.53	12.5	13.96	11.88
Tmem108	0.03	0.06	0.13	0.17
Tmem109	130.76	113.97	106.08	110.48
Tmem11	51.94	58.57	64.28	65.24
Tmem110	13.24	15.01	13.39	12.33
Tmem114	0	0	0	0
Tmem115	44.04	39.4	40.71	46.21
Tmem116	0.18	0	0.3	0.31
Tmem117	0.28	0.16	0.69	0.54
Tmem119	219.63	215.85	205.62	204.95
Tmem120a	60.89	60.54	60.42	59.27
Tmem120b	6.13	6.25	8	10.43
Tmem121	4.92	5.82	5.22	4.71
Tmem123	106.9	99.54	133.55	130.3
Tmem125	0.06	0.12	0	0
Tmem126a	63.29	79.68	98.19	101.2
Tmem126b	29.97	29.97	25.57	24.57
Tmem127	47.45	46.73	47.21	43.39
Tmem128	48.09	44.03	45.42	50.95
Tmem129	22.01	18.67	23.48	23.79
Tmem130	0.04	0.08	0	0
Tmem131	32.72	28.94	42.8	37.69
Tmem132a	62.31	55.36	48.11	49.74
Tmem132b	0.01	0	0.01	0
Tmem132c	0.47	0.39	0.42	0.27
Tmem132cos	0	0	0	0
Tmem132d	0	0	0	0
Tmem132e	1.51	1.27	3.78	3.56
Tmem134	43.13	48.02	47.87	50.21
Tmem135	18.03	15.8	19.19	18.64
Tmem136	3.1	3.32	2.97	2.77
Tmem138	15.04	15.27	14.82	17.42
Tmem139	0.1	0.4	0.55	0.45
Tmem140	11.86	11.77	14.15	12.06
Tmem141	7.24	10.28	10.2	11.01
Tmem143	11.22	11.48	12.47	11.62
Tmem144	2.81	2.1	2.48	4.01
Tmem145	0.05	0.1	0.16	0.05
Tmem147	86.38	92.63	90.29	106.91
Tmem14a	7.74	7.62	4.59	4.38
Tmem14c	159.17	165.19	170.25	158.82
Tmem150a	38.49	36.5	34.18	30.87
Tmem150b	0.05	0.2	0.18	0
Tmem150c	0.07	0.04	0	0.08
Tmem150cos	0	0	0	0
Tmem151a	0.58	0.48	0.61	0.91
Tmem151b	0.16	0.11	0.12	0.1
Tmem154	2.69	2.82	3.87	3.61
Tmem158	13.33	15.15	8.83	9.18
Tmem159	37.73	35.56	35.83	40.62
Tmem160	124.14	134.78	84.58	91.38
Tmem161a	23.31	24.72	21.76	21.03
Tmem161b	6.95	7.38	8	7.76
Tmem163	0	0	0.05	0
Tmem164	36.88	30.22	33.85	30.18
Tmem165	95.72	77.99	104.21	99.11
Tmem167	18.51	17.82	19.87	19.62
Tmem167b	58.74	53.99	55.67	53.77
Tmem168	27.9	25.59	29.77	28.79
Tmem169	0.08	0.4	0.26	0.36
Tmem17	4.89	3.68	3.98	4.51
Tmem170	2.58	2.78	2.38	2.22
Tmem170b	3.37	2.52	3.73	3.31
Tmem171	0.6	0.3	0.65	0.68
Tmem173	53.96	47.14	60.09	57.71
Tmem174	0	0	0	0
Tmem175	8.63	8.18	10.55	9.85
Tmem176a	122.53	117.94	96.46	99.02
Tmem176b	261.36	233.51	192.79	204.79
Tmem177	3	3.5	2.77	2.84
Tmem178	0.13	0.33	0.58	0.23
Tmem178b	0.04	0.04	0	0.2
Tmem179	0.61	0.57	0.56	0.16
Tmem179b	22.36	28.43	32.05	26.95
Tmem18	20.02	20.99	20.92	20.18
Tmem180	0.68	0.69	0.8	0.77
Tmem181a	36.4	32.68	35.57	33.41
Tmem181b-ps	9.98	10.95	8.73	8.73
Tmem181c-ps	0.99	0.45	0.42	0.35
Tmem182	1.05	2.23	3.67	3.57
Tmem183a	53.54	43.29	48.86	48.52
Tmem184a	0	0	0.33	0.27
Tmem184b	61.98	55.21	75.21	71.01
Tmem184c	24.32	25.16	32.02	28.48
