WT_1	WT_2	KO_1	KO_2
Tmem117	0.22	0.22	0.2	0.25
Tmem119	95.69	93.65	74.18	77.28
Tmem120a	488.62	560.39	398.47	431.28
Tmem120b	99.46	117.74	59.76	82.77
Tmem121	0.08	0.2	0.46	0.22
Tmem123	107.72	107.27	82.7	137.23
Tmem125	0	0	0.15	0
Tmem126a	77.98	90.41	48.82	79.41
Tmem126b	58.4	59.93	58.02	49.43
Tmem127	36.22	35.15	32.23	35.48
Tmem128	32.81	35.97	32.37	35.09
Tmem129	27.29	28.37	24.08	29.14
Tmem130	0.09	0	0	0
Tmem131	31.19	32.11	21.47	37.04
Tmem132a	8.96	10.73	12.69	9.86
Tmem132b	0.01	0	0.04	0
Tmem132c	0.07	0.08	0.12	0.07
Tmem132cos	0	0	0	0
Tmem132d	0	0	0	0
Tmem132e	0.03	0.05	0.1	0.1
Tmem134	106.43	113.01	97.3	92.17
Tmem135	132.73	154.35	79.73	97.55
Tmem136	3.41	3.26	2.35	3
Tmem138	7.16	7.81	7.25	9.04
Tmem139	0	0.09	0.25	0.1
Tmem140	40.88	45.3	29.95	28.97
Tmem141	8.06	7	6.51	8.07
Tmem143	53.18	50.26	41.45	42.3
Tmem144	1.74	1.44	1.28	1.61
Tmem145	0	0	0.04	0.05
Tmem147	280.83	318.7	204.06	248.22
Tmem14a	7.4	7.9	6.59	3.5
Tmem14c	305.57	337.45	248.8	271.38
Tmem150a	17.57	21.71	18.72	18.47
Tmem150b	0	0.1	0	0
Tmem150c	0	0.07	0	0
Tmem150cos	0	0	0	0
Tmem151a	0.72	0.64	0.62	0.84
Tmem151b	0	0	0.04	0
Tmem154	1.39	1.43	1.19	2.05
Tmem158	15.14	19.69	13.59	9.51
Tmem159	42.63	47.54	36.71	36.16
Tmem160	55.8	57.28	93.1	43.65
Tmem161a	25.75	23.42	23.66	22.79
Tmem161b	15.22	15.22	11.26	13.95
Tmem163	0	0.04	0	0
Tmem164	11.4	10.97	15.03	13.92
Tmem165	51.79	51.72	53.34	58.96
Tmem167	14.84	14.9	14.21	17.15
Tmem167b	38.76	37.63	41.61	45.32
Tmem168	23.78	26.98	22.08	25.89
Tmem169	0.13	0	0	0.04
Tmem17	1.89	2.61	2.32	2.07
Tmem170	4.25	3.57	3.79	4.61
Tmem170b	10.04	10.12	7.94	10.11
Tmem171	0.22	0.46	0.08	0
Tmem173	12.93	14.28	22.5	25.26
Tmem174	0	0	0	0
Tmem175	10.15	11.21	7.11	10.29
Tmem176a	102.02	90.26	189.41	160.89
Tmem176b	201.13	195.6	381.04	266.88
Tmem177	7.84	7.18	5.91	7.27
Tmem178	0.07	0.18	0.27	0.07
Tmem178b	0.19	0.13	0.06	0.11
Tmem179	40.03	38.22	20.92	28.33
Tmem179b	28.72	30.85	21.41	32.01
Tmem18	21.79	21.35	21.22	21.5
Tmem180	2.12	2.3	3.45	3.4
Tmem181a	14.18	15.05	19.49	16.95
Tmem181b-ps	5.83	5.81	4.7	6.04
Tmem181c-ps	0.3	0.13	0.22	0.24
Tmem182	34.97	50.2	37.47	40.84
Tmem183a	31.44	32.71	32.43	26.9
Tmem184a	0.13	0.06	0.05	0
Tmem184b	64.41	58.84	58.97	66.35
Tmem184c	23.69	26.24	16.51	28.06
Tmem185b	10.59	12.18	8.79	12.06
Tmem186	20.95	22.03	14.57	16.48
Tmem189	52.72	55.44	49.47	57.95
Tmem19	29.84	28.78	32.9	30.31
Tmem190	0.23	0	0.69	0.22
Tmem191c	2.98	2.46	3.65	2.6
Tmem192	62.87	57.33	47.21	43.65
Tmem194	4.75	3.69	3.94	4.82
Tmem194b	0.93	1.2	1.38	1.5
Tmem196	0	0	0	0
Tmem198	1.11	1.37	1.13	0.8
Tmem198b	12.28	11.9	16.55	13.19
Tmem199	26.6	29.44	26.2	25.22
Tmem2	3.62	3.31	5.11	6.41
Tmem200a	0.29	0.25	0.24	0.75
Tmem200b	1.89	1.23	3.62	3.02
Tmem200c	0.04	0	0.03	0
Tmem201	12.75	12.37	10.23	11.25
Tmem202	1.19	1.01	0.45	1.23
Tmem203	46.3	40.32	59.38	36.51
Tmem204	1.3	1.99	1.71	2.63
Tmem205	68.39	73.04	56.11	64
Tmem206	5.12	5.01	4.23	5.24
Tmem207	0	0	0	0
Tmem208	66.65	73.05	58.79	63.7
Tmem209	11.54	10.98	9.22	13.01
Tmem210	0	0	0	0
Tmem211	0	0	0	0
Tmem212	0	0	0	0
Tmem213	0	0	0	0
Tmem214	43.49	43.62	36.65	55.78
Tmem215	0	0	0.04	0
Tmem216	22.3	22.21	17.87	18.99
Tmem217	0	0	0	0
Tmem218	17.37	16.44	19.87	20.06
Tmem219	38.86	42.56	38.5	41.75
Tmem220	3.6	3.47	3.72	3.61
Tmem221	0.56	0.61	0.54	0.23
Tmem222	41.07	41.46	42.14	35.93
Tmem223	56.15	66.96	70.47	51.48
Tmem225	0	0	0	0
Tmem229a	0	0.02	0.02	0
Tmem229b	2.34	2.7	1.93	2.25
Tmem230	24.14	27.41	20.14	27.85
Tmem231	3.45	5.38	3.77	4.69
Tmem232	0	0.04	0	0
Tmem233	0	0	0	0
Tmem234	106.78	116.31	119.21	114.85
Tmem235	0	0	0.05	0
Tmem236	0.03	0.03	0.02	0.06
Tmem237	7.14	7.75	10.21	9.6
Tmem238	24.03	21.62	26.79	14.32
Tmem239	0.11	0.09	0	0.11
Tmem240	0.63	0.53	0.68	0.51
Tmem241	7.92	8.19	8.36	8.33
Tmem242	153.39	154.04	176.88	129.26
Tmem243	22.08	21.31	20.07	21.34
Tmem245	18.59	16.69	11.71	18.62
Tmem246	1.08	0.72	0.73	1.04
Tmem247	0	0	0	0
Tmem248	34.37	37.49	31.31	38.72
Tmem25	0.36	0.17	0.08	0.29
Tmem251	27.16	27.75	16.26	22.66
Tmem252	4.06	3.89	5.66	8.28
Tmem253	1.8	2.16	1.77	1.62
Tmem254a	1.81	3.08	1.99	1.76
Tmem254b	77.65	97.53	63.27	69.74
Tmem254c	2.75	2.09	5.92	11.39
Tmem255a	0.21	0.39	0.22	0.61
Tmem255b	0	0	0	0
Tmem256	84.76	87.65	119.19	91.56
Tmem258	168.12	202.14	110.43	215.04
Tmem259	123.15	129.23	129.82	118.67
Tmem26	0.19	0.24	0.04	0.25
Tmem260	11.17	13.36	8.68	12.59
Tmem261	67.42	72.11	54.73	60.8
Tmem263	35.09	31.44	34.54	44.47
Tmem265	5.3	4.52	3.08	5.56
Tmem27	0	0	0.07	0
Tmem28	0.17	0	0.2	0.08
Tmem29	10.56	10.61	9.11	11.5
Tmem30a	80.99	84.14	68.97	88.43
Tmem30b	1.02	0.5	1.02	1.08
Tmem30c	0	0	0	0.09
Tmem33	32.57	35.71	26.28	36.38
Tmem35	2.03	2.16	2.11	1.7
Tmem37	9.04	7.5	8.91	8.78
Tmem38a	5.08	5.71	5.16	4.87
Tmem38b	62.02	59.29	90.05	78.45
Tmem39a	18.43	20.31	22.68	23.78
Tmem39b	5.65	6.31	5.55	6.38
Tmem40	0	0.25	0.36	0.65
Tmem41a	19.45	14.42	17.96	13.04
Tmem41b	43.52	48.67	29.58	40.62
Tmem42	9.26	6.57	6.78	5.76
Tmem43	43.71	47.76	43.7	47.2
Tmem44	0.31	0.17	0.23	0.08
Tmem45a	64.8	59.3	83.2	106.95
Tmem45a2	0.12	0.03	0.06	0.11
Tmem45b	210.71	203.94	203.67	210.77
Tmem47	4.14	3.83	4.68	7.57
Tmem5	56.78	54.32	54.46	55.44
Tmem50a	215.88	211.82	201.1	204.44
Tmem50b	32.95	33.9	25.57	33.5
Tmem51	0.39	0.61	0.79	0.99
Tmem51os1	0	0	0.05	0.07
Tmem52	0.14	0.24	0.11	0.27
Tmem52b	0.17	0.14	0.16	0.12
Tmem53	63.71	58.16	47.39	48.15
Tmem54	0.12	0	0	0.11
Tmem55a	36.11	36.67	27.5	40.99
Tmem55b	35.75	41.89	43.4	38.33
Tmem56	0.36	0.65	0.14	0.24
Tmem57	39.51	41.32	30.2	35.14
Tmem59	306.6	322.63	322.99	313.57
Tmem59l	2.8	1.12	1.62	3.71
Tmem60	81.23	85.99	51.91	74.93
Tmem62	6.07	6.85	3.96	5.53
Tmem63a	16.31	14.23	18.47	20.47
Tmem63b	23.22	23.05	18.65	21.4
Tmem63c	0.04	0	0	0.03
Tmem64	17.72	20.17	15.97	17.85
Tmem65	40.37	36.3	30.02	37.77
Tmem67	2.49	2.65	1.83	3.85
Tmem68	14.53	15.47	12.54	15.65
Tmem69	21.46	23.89	17.61	19.94
Tmem70	105.07	115.01	106.48	90.26
Tmem71	0.82	1.39	1.21	1.57
Tmem72	0	0	0	0
Tmem74	0.08	0.14	0.06	0.08
Tmem74b	3.43	3.15	2.86	2.22
Tmem79	6.14	6.56	4.02	3.81
Tmem8	2.03	2.2	2.71	3.1
Tmem80	16.1	19.03	16.02	14.35
Tmem81	3.64	3.11	2.92	2.08
Tmem82	7.2	5.71	6.35	4.59
Tmem86a	58.09	62.02	49.7	54.16
Tmem86b	1.73	1.48	0.69	0.97
Tmem87a	24.41	24.79	22.11	25.26
Tmem87b	49.43	46.89	50.08	56.37
Tmem88	1.66	1.33	2.06	1.75
Tmem88b	0.48	0.41	0.29	0.46
Tmem89	0.25	0	0	0
Tmem8b	1.81	1.61	1.52	1.36
Tmem8c	0.36	0.62	2.88	4.6
Tmem9	33.45	38.67	32.86	36.33
Tmem91	0	0.37	1.22	0.18
Tmem92	0	0.05	0	0
Tmem95	0	0.65	1.55	1.22
Tmem97	61.41	69.79	41.72	69.24
Tmem98	33.83	35.72	39.15	38.43
Tmem9b	61.91	66.16	71.52	59.53
Tmevpg1	0	0	0	0
Tmf1	18.82	18.01	16.18	21.51
Tmie	3.11	2.02	2.81	3.31
Tmigd1	6.6	8.87	6.09	6.84
Tmigd3	0	0.23	0.3	0.51
Tmod1	4.13	3.52	5.34	4.83
Tmod2	0.63	0.75	0.4	0.75
Tmod3	57.93	55.78	57.44	66.45
Tmod4	0.1	0.26	0.68	0.29
Tmpo	32.62	34.13	26.44	33.94
Tmppe	6.8	6.67	5.78	6.12
Tmprss11a	0	0	0	0
Tmprss11b	0	0	0	0.05
Tmprss11c	0	0	0	0
Tmprss11d	0	0	0.04	0
Tmprss11e	0	0.03	0.19	0.07
Tmprss11f	1.67	1.37	1.01	1.97
Tmprss11g	0	0.07	0.06	0.04
Tmprss12	0	0	0	0
Tmprss13	0	0	0.06	0
Tmprss15	0	0	0	0
Tmprss2	0	0	0	0
Tmprss3	0	0	0	0
Tmprss4	0	0	0	0
Tmprss5	0.06	0	0	0
Tmprss6	0.22	0.13	0.09	0.07
Tmprss7	0.05	0.2	0	0.09
Tmprss9	0	0.03	0.03	0
Tmsb10	148.14	156.01	224.18	182.06
Tmsb15a	0	0	0	0
Tmsb15b1	0	0.93	0.24	0.62
Tmsb15b2	0	0	0	0
Tmsb15l	0.47	0.61	0.95	0.6
Tmsb4x	591.31	593.28	667.5	702.35
Tmtc1	3.44	3.74	2.1	2.75
Tmtc2	1.15	1.33	1	1.16
Tmtc3	12.73	13.1	12	16.83
Tmtc4	3.35	3.66	4.51	5.64
Tmub1	11.06	8.15	9.37	8.62
Tmub2	31.62	34.32	32.22	31.73
Tmx1	51.37	59.21	52.32	55
Tmx2	108.61	120.29	86.16	89.62
Tmx3	29.7	31.66	31.2	37.86
Tmx4	17.88	20.95	14.81	16.62
Tnc	21.33	18.32	82.04	106.86
Tnf	0.08	0.13	0.12	0.07
Tnfaip1	38.04	34.33	35.52	44.75
Tnfaip2	92.27	84.05	175.66	149.19
Tnfaip3	11.37	11.52	9.94	11
Tnfaip6	0.76	1.17	1.8	3.59
Tnfaip8	23	24.7	18.38	21.04
Tnfaip8l1	0.66	0.78	1.62	1.81
Tnfaip8l2	2.01	1.43	1.69	2.78
Tnfaip8l3	0.38	0.28	0.82	0.88
Tnfrsf10b	8.69	7.83	8.09	10.74
Tnfrsf11a	0.85	1.09	0.98	1.13
Tnfrsf11b	0.13	0.11	0.58	0.53
Tnfrsf12a	118.31	118.07	120.5	138.04
Tnfrsf13b	0.17	0.29	0.13	0.33
Tnfrsf13c	0	0	0	0
Tnfrsf14	5.85	3.41	5.51	6.42
Tnfrsf17	0	0.27	0.12	0.15
Tnfrsf18	4.13	2.78	3.98	5.52
Tnfrsf19	0.05	0.15	0.11	0.06
Tnfrsf1a	224.21	212.63	259.97	274.84
Tnfrsf1b	13.03	11.84	19.04	21.14
Tnfrsf21	1.71	1.46	2.32	2.74
Tnfrsf22	2.67	2.41	1.83	3.27
Tnfrsf23	16.82	12.9	17.62	27.85
Tnfrsf25	0.44	0.19	0.06	0.07
Tnfrsf26	3.34	2.71	3.99	5.44
Tnfrsf4	1.73	1.11	1.72	1.76
Tnfrsf8	0	0	0	0
Tnfrsf9	7.05	7	16.28	14.88
Tnfsf10	0.05	0.2	0.04	0.09
Tnfsf11	1.57	0.83	17.23	16.05
Tnfsf12	12.77	12.6	23.49	13.4
Tnfsf13	0.65	0.62	1.66	1.28
Tnfsf13b	2.23	3.13	2.29	3.1
Tnfsf14	0	0	0.05	0.19
Tnfsf15	0.04	0	0.02	0.06
Tnfsf18	0.06	0	0.18	0.11
Tnfsf4	0	0.06	0	0
Tnfsf8	0	0	0.16	0.05
Tnfsf9	6.97	6.98	10.02	11.33
Tnfsfm13	4.87	4.21	3.91	5.17
Tnik	1.03	0.88	0.42	0.91
Tnip1	17.03	16.5	15.29	17.85
Tnip2	12.1	9.9	14.3	16.8
Tnip3	0	0.03	0.02	0.12
Tnk1	0.23	0.2	0.39	0.27
Tnk2	11.1	10.44	12.11	11.18
Tnk2os	0.09	0	0.2	0.17
Tnks	26.01	26.02	23.07	29.27
Tnks1bp1	54.94	50.29	56.44	55.35
Tnks2	70.45	65.93	68.25	70.63
Tnmd	0.28	0.08	0.14	0.09
Tnn	0.06	0.09	0.15	0.25
Tnnc1	8.91	8.08	45.98	27.94
Tnnc2	2.46	2.74	17.03	13.95
Tnni1	1.85	2.07	19.57	13.82
Tnni2	2.56	1.68	18.35	13.21
Tnni3	1.71	1.2	2.48	1.94
Tnni3k	0.04	0.07	0.06	0.08
Tnnt1	1.14	0.76	8.99	8.78
Tnnt2	1.92	0.97	16.2	14.63
Tnnt3	3.24	3.71	19.99	22.78
Tnp1	0	0	0	0
Tnp2	0	0	0	0
Tnpo1	48.83	47.46	49.3	58.51
Tnpo2	34.87	36.49	30.47	38.7
Tnpo3	53.52	49.08	45.88	53.7
Tnr	0.09	0.04	0.1	0.04
Tnrc18	18.24	17.72	19.61	20.39
Tnrc6a	28.25	26.68	17.91	27.37
Tnrc6b	12.84	12.14	9.08	12.3
Tnrc6c	12.73	12.11	8.52	10.84
Tns1	181.02	170.39	126.38	147.43
Tns2	69.22	65.57	65.18	81.71
Tns3	15.42	14.73	15.07	19.06
Tns4	0.05	0.06	0.49	0.43
Tnxb	23.76	24.48	31.77	28.84
Tob1	139.82	146.87	96.39	102.08
Tob2	78.89	78.11	53.21	58.32
Toe1	17.83	15.25	16.96	14.19
Tollip	47.54	47.43	46.47	51.59
Tom1	33	34	29.54	29.82
Tom1l1	9.99	7.21	7.97	9.5
Tom1l2	32.54	32.5	27.08	31.32
Tomm20	62.6	66.96	52.26	58
Tomm20l	0	0	0	0
Tomm22	178.64	185.3	149.23	144.66
Tomm34	17.81	19.7	20.13	19.16
Tomm40	211.36	187.7	186.97	152.12
Tomm40l	34.92	34.97	35.14	27.24
Tomm5	208.44	216.43	203.83	159.56
Tomm6	192.7	181.01	301.77	144.02
Tomm6os	0.79	1.12	0.73	0.37
Tomm7	98.52	106.65	129.28	84.45
Tomm70a	92.7	94.39	86.49	84.26
Tomt	1.1	1.72	0.76	0.88
Tonsl	1.07	1.18	1.13	1.16
Top1	77.34	76.69	54.22	71.35
Top1mt	14.37	15.1	13.65	13.46
Top2a	9.7	10.36	9.28	11.27
Top2b	61.68	57.19	57.88	64.9
Top3a	4.21	4.73	4.32	4.55
Top3b	19.15	19.54	16	19.74
Topaz1	0.02	0.02	0	0.05
Topbp1	10.64	10.94	10.92	13.93
Topors	21.88	21.94	20.56	24.38
Toporsl	0	0	0	0
Toporsos	15.83	15.49	24.68	13.38
Tor1a	28.31	31.37	28.81	29.24
Tor1aip1	51.35	54.17	38.03	47.1
Tor1aip2	121.13	124.75	108.49	124.19
Tor1b	29.01	29.89	32.01	32.69
Tor2a	31.12	37.83	31.69	33.06
Tor3a	16.78	21.71	17.3	20.64
Tor4a	6.96	6.71	9.54	8.71
Tox	0.42	0.14	0.1	0.28
Tox2	0.07	0	0	0
Tox3	0	0	0	0.04
Tox4	23.95	26.1	21.37	27.44
Tpbg	13.17	13.38	18.5	19.37
Tpbpa	0	0	0	0.09
Tpbpb	0	0	0	0
Tpcn1	19.51	22.02	17.13	19.06
Tpcn2	24.43	25.58	26.98	26.41
Tpd52	15.45	12.86	14.64	17.61
Tpd52l1	0.59	0.42	0.37	0.47
Tpd52l2	47.02	44.44	49.1	40.93
Tpgs1	49.59	50.34	66.82	41.84
Tpgs2	1.65	2.23	1.66	2.26
Tph1	0.03	0	0.04	0.12
Tph2	0	0	0.03	0
Tpi1	1607.32	1461.42	1394.75	1435.65
Tpk1	3.61	3.32	1.99	3.1
Tpm1	121.99	111.61	169.34	166.26
Tpm2	41.28	35.57	72.83	60.92
Tpm3	142.67	132.54	159.53	161.66
Tpm4	310.58	271.01	396.43	537.39
Tpmt	6.19	6.79	9.31	14.49
Tpo	0	0.03	0.06	0
Tpp1	77.11	83.27	68.8	92.82
Tpp2	46.36	49.1	33.34	51.27
Tppp	0.56	0.56	0.33	0.8
Tppp2	0	0	0	0
Tppp3	1.72	0.84	2.42	1.3
Tpr	54.79	53.34	39.85	59.24
Tpra1	23.29	22.93	23.13	22.83
Tprg	0.12	0.1	0	0
Tprgl	85.7	83.55	89.54	83.39
Tprkb	17.44	17.56	16.06	18.56
Tprn	3.46	4.3	4.27	3.32
Tpsab1	0.11	0	0.09	0.22
Tpsb2	0	0	0.09	0
Tpsg1	0	0.09	0	0
Tpst1	30.02	34.65	26.66	30.58
Tpst2	42.96	44.37	50.47	46.18
Tpt1	4225.12	4216.32	3316.05	4833.18
Tpte	0	0	0	0
Tpx2	4.75	6.18	6.12	7.01
Tra2a	66.59	63.27	60.7	63.8
Tra2b	69.36	71.43	61.91	73.84
Trabd	33.69	31.49	45.78	29.14
Trabd2b	23.33	21.94	11.19	15.44
Tradd	16.66	17.02	22.33	16.3
Traf1	0.26	0.35	0.71	0.85
Traf2	11.51	12.8	10.77	11.26
Traf3	5.95	5.31	5.38	6.95
Traf3ip1	5.25	6.05	4.8	4.7
Traf3ip2	16.85	17.4	15.83	20.03
Traf3ip3	0.07	0	0	0.06
Traf4	51.25	50.72	38.86	38.57
Traf5	7.11	4.4	5.78	5.99
Traf6	11.77	10.92	12.29	13.58
Traf7	38.31	43.05	36.83	48.43
Trafd1	32.71	34.09	28.66	26.78
Traip	0.49	1.18	1.11	1.11
Trak1	57.89	57.25	43.41	51.15
Trak2	28.9	29.24	23.32	30.2
Tram1	52.71	54.61	52.33	73.56
Tram1l1	0.38	0.51	0.58	0.68
Tram2	14.55	8.78	15.93	18.88
Trank1	0.03	0.09	0.03	0.05
Trap1	144.53	148.99	111.02	133.25
Trap1a	0	0	0	0
Trappc1	75.38	68.89	82.91	74.73
Trappc10	29.87	28.7	24.73	27.7
Trappc11	27.49	29.1	25.75	28.34
Trappc12	22.11	24.09	21.19	23.09
Trappc13	32.3	33.52	30.7	36.1
Trappc2	17.41	23.36	16.9	19.92
Trappc2l	74.32	68.59	77.23	61.81
Trappc3	114.13	116.81	107.36	101.87
Trappc3l	0	0	0	0
Trappc4	56.26	54.09	76.31	48.79
Trappc5	54.76	57.73	47.87	46.59
Trappc6a	101.32	80.1	148.72	81.6
Trappc6b	94.11	104.13	74.31	91.85
Trappc8	32.38	35.52	25.35	34.4
Trappc9	25.97	26.29	22.75	23.93
Trat1	0	0	0.14	0
Trcg1	0	0.04	0.07	0
Trdmt1	3.01	3.19	1.83	3.84
Trdn	0.18	0.13	0.44	0.81
Treh	0	0	0	0
Trem1	0.04	0	0	0
Trem2	24.2	28.01	35.22	26.4
Trem3	0	0.1	0	0.11
Treml1	0.25	0.96	0.85	0.96
Treml2	0	0.07	0	0.05
Treml4	0	0	0	0
Trerf1	4.4	3.94	3.76	5.4
Trex1	11.54	12.82	11.18	11.46
Trex2	0	0	0	0
Trf	240.04	247.35	264.34	228.76
Trh	0	0	0	0
Trhde	0.7	0.63	0.47	0.4
Trhr	0	0	0	0
Trhr2	0	0	0.07	0
Triap1	71.52	71.52	69.84	58.65
Trib1	15.69	14.87	18.71	20.73
Trib2	5.35	4.01	4.82	4.94
Trib3	36.04	31.94	60.21	41.15
Tril	0.53	0.87	0.32	0.57
Trim10	0	0.05	0	0.05
Trim11	22.89	17.93	22.4	21.42
Trim12a	3.38	4.41	5.62	7.62
Trim12c	11.06	11.35	8.32	10.92
Trim13	6.53	6.96	6.12	7.67
Trim14	4.81	6.01	4.89	5.9
Trim15	0.27	0.12	0.16	0.39
Trim16	2.51	3.05	2.96	2.49
Trim17	0.15	0	0.22	0
Trim2	17.39	17.33	11.61	12.13
Trim21	6.28	5.98	5.41	6.59
Trim23	8.62	9.24	7.02	8.77
Trim24	17.53	15.77	15.78	17.98
Trim25	25.87	30.03	25.87	32.64
Trim26	23.61	23.15	20.13	19.58
Trim27	12.81	12.47	14.6	11.89
Trim28	57.54	52.29	72.15	60.47
Trim29	2.75	3.11	3.98	4.22
Trim3	20.19	20.13	17.81	21.06
Trim30a	5.72	7.98	4.72	8.73
Trim30b	0	0.04	0	0.04
Trim30d	5.41	5.08	5.29	8.74
Trim30e-ps1	0	0	0	0
Trim31	0	0	0	0
Trim32	15.56	16.47	16.78	15.45
Trim33	8.23	7.6	5.74	8.23
Trim34a	1.92	3.17	2.41	4.31
Trim34b	0.78	0.57	0.41	0.66
Trim35	72.69	79.8	86.07	86.45
Trim36	0.26	0.18	0.12	0.28
Trim37	9.26	8.77	8.68	7.88
Trim38	0.33	0.28	0.19	0.32
Trim39	8.69	8.41	9.33	9.23
Trim40	0	0	0	0
Trim41	24.42	23.38	25.96	22.47
Trim42	0	0	0.04	0
Trim43a	0.1	0.06	0.23	0.52
Trim43b	0.11	0	0.13	0
Trim43c	0.63	0.28	0.07	0.46
Trim44	44.87	39.84	37.17	44.88
Trim45	1.57	1.43	1.86	1.47
Trim46	3.67	2.6	4.81	5.51
Trim47	31.04	25.81	39.51	31.74
Trim50	0	0	0	0.08
Trim52	0	0	0	0
Trim54	0	0.07	0.85	0.54
Trim55	0	0.06	0.41	0.33
Trim56	12.13	10.51	11.44	12.63
Trim58	0	0	0	0.05
Trim59	5.09	5.88	5.56	6.41
Trim6	1.4	1.22	1.04	0.95
Trim60	0	0	0	0
Trim61	0	0	0	0
Trim62	1.31	0.99	0.93	1.33
Trim63	0.9	0.71	1.17	1.61
Trim65	2.75	2.48	2.26	2.48
Trim66	1.3	1.61	1.58	2.71
Trim67	2.91	2.34	1.66	1.51
Trim68	15.18	15.47	16.83	17.45
Trim69	0	0.06	0.26	0.07
Trim7	1.31	0.73	1.28	1.53
Trim71	0	0	0.02	0.02
Trim72	0.58	0.25	3.91	3.22
Trim75	0	0.04	0	0
Trim8	26.99	27.36	28.93	27.63
Trim80	0	0.05	0	0
Trim9	0.08	0.11	0.06	0
Triml1	0	0	0	0
Triml2	0	0	0	0
Trio	9.76	9.95	8.41	10.98
Triobp	38.39	33.95	47.54	45.35
Trip10	71.72	60.59	73.18	67.72
Trip11	14.86	13.52	11.79	16.85
Trip12	60.66	59.16	49.29	65.88
Trip13	2.34	3.04	1.98	2.7
Trip4	16.02	15.31	13.28	14.86
Trip6	45.44	38.52	59.69	44.34
Triqk	3.11	3.14	4.1	4.95
Trit1	25.89	22.33	19.33	20.01
Trmt1	36.48	39.6	43.05	39.5
Trmt10a	5.36	5.91	4.9	5.71
Trmt10b	7.31	6.54	6.26	7.23
Trmt10c	37.5	37.16	30.34	34.35
Trmt11	6.54	7.02	5.96	8.08
Trmt112	77.91	73.21	129.57	77.1
Trmt12	4.17	3.53	4.29	2.81
Trmt13	3.05	2.68	2.13	2.24
Trmt1l	20.1	22.26	15.08	20.17
Trmt2a	13.81	15.5	18.23	15.52
Trmt2b	28.13	25.3	18.2	23.18
Trmt44	4.31	3.84	4.53	3.89
Trmt5	13.99	13.86	10.76	14.8
Trmt6	14.03	13.86	15.04	16.06
Trmt61a	5.88	5.71	9.48	6.83
Trmt61b	10.27	11.31	5.99	9.37
Trmu	30.21	31.28	27.95	23.91
Trnau1ap	34.84	35.19	45.31	37.52
Trnp1	30.31	30.14	28.77	25.57
Trnt1	39.03	37.82	32.77	37.65
Tro	0.5	0.34	0.41	0.67
Troap	0.69	0.73	0.44	1.08
Trove2	12.17	12.34	11.3	14.66
Trp53	41.62	35.93	35.45	43.59
Trp53bp1	5.69	5.42	5.7	6.5
Trp53bp2	13.1	12.5	10.15	10.6
Trp53cor1	0.96	0.78	1.25	1.87
Trp53i11	5.05	5.47	11.72	11.46
Trp53i13	23.05	24.29	31.55	22.09
Trp53inp1	76.6	74.49	38.91	48.73
Trp53inp2	136.63	135.81	118.69	138.86
Trp53rka	17.22	16.4	20.21	14.67
Trp53rkb	1.01	1.28	0.82	0.82
Trp53tg5	0	0	0.1	0
Trp63	0.21	0.06	0.61	0.65
Trp73	0.02	0	0	0
Trpa1	0	0	0	0
Trpc1	8.11	7.42	7.22	8.38
Trpc2	0.33	0.73	0.43	0
Trpc3	0.03	0.25	0.07	0.09
Trpc4	0.66	0.6	0.21	0.29
Trpc4ap	85.29	87.06	91.94	88.5
Trpc5	0	0	0	0
Trpc5os	0	0.03	0	0.03
Trpc6	0.04	0.03	0.24	0.15
Trpc7	0	0	0	0
Trpd52l3	0	0	0	0
Trpm1	0	0.04	0	0.02
Trpm2	0.58	0.46	1.19	0.91
Trpm3	0.07	0.14	0.22	0.14
Trpm4	4.17	3.99	6.44	4.59
Trpm5	0	0	0	0
Trpm6	0.02	0.05	0.07	0.09
Trpm7	31.63	35.03	23.05	35.72
Trpm8	0	0	0	0.03
Trps1	2.17	2.29	1.48	2.67
Trpt1	12.45	13.1	11.01	12.4
Trpv1	0.07	0.06	0.03	0.1
Trpv2	83.19	82.42	80.07	70.6
Trpv3	0.1	0	0	0
Trpv4	0.89	1.07	1.49	1.49
Trpv5	0	0	0	0
Trpv6	0	0	0	0
Trrap	21.01	20.64	20.48	25.15
Trub1	6.8	7.08	7.38	7.37
Trub2	11.5	11.68	10.38	10.19
Try10	0	0	0	0
Try4	0	0	0	0
Try5	0	0	0	0
Tsacc	3.44	1.96	1.3	1.38
Tsc1	9.8	10.07	8.79	10.16
Tsc2	24.47	25.57	21.18	23.41
Tsc22d1	143.02	144.07	100.7	106.29
Tsc22d2	11.83	11.96	9.51	14.05
Tsc22d3	260.98	246.26	230.57	182.78
Tsc22d4	49.23	44.89	50.27	44.04
Tsen15	15.23	14.03	16.88	17.45
Tsen2	10.92	11.95	11.18	10.66
Tsen34	127.88	111.34	175.57	123.28
Tsen54	6.65	6.93	9.41	6.96
Tsfm	50.16	53.41	55.49	42.5
Tsg101	57.13	58.7	45.47	57.61
Tsga10	2.52	1.42	1.44	1.87
Tsga13	0	0	0.17	0
Tsga8	0	0	0	0
Tshb	0	0	0	0
Tshr	20.87	26.12	15.41	23.98
Tshz1	14.12	13.26	10.44	12.89
Tshz2	13.91	13.92	9.14	14.7
Tshz3	5.38	4.67	4.07	7.56
Tsix	0	0	0	0
Tsks	0.07	0	0.05	0.13
Tsku	33.15	35.08	36.47	40.92
Tslp	0.99	0.84	1.34	0.74
